Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,DE,Aux02
1,00:00.00,,52827.0,38991.0,119821.0,40835.0,,1.0,86.0
2,00:00.03,,52703.0,38904.0,119807.0,40684.0,,1.0,89.0
3,00:00.06,,52626.0,38831.0,119811.0,40716.0,,1.0,92.0
4,00:00.10,,52585.0,38788.0,119811.0,40741.0,,1.0,90.0
5,00:00.13,,52543.0,38772.0,119815.0,40704.0,,1.0,80.0
6,00:00.16,,52516.0,38761.0,119823.0,40677.0,,1.0,85.0
7,00:00.20,,52492.0,38767.0,119832.0,40536.0,,2.0,88.0
8,00:00.23,,52472.0,38757.0,119841.0,40352.0,,3.0,86.0
9,00:00.26,,52475.0,38741.0,119833.0,40182.0,,4.0,80.0
10,00:00.30,,52443.0,38674.0,119840.0,40467.0,,5.0,83.0
11,00:00.33,,52431.0,38585.0,119845.0,41205.0,,7.0,85.0
12,00:00.36,,52431.0,38543.0,119841.0,41232.0,,8.0,80.0
13,00:00.40,,52431.0,38511.0,119836.0,41317.0,,9.0,80.0
14,00:00.43,,52449.0,38519.0,119833.0,41117.0,,10.0,82.0
15,00:00.46,,52511.0,38543.0,119831.0,40906.0,,11.0,85.0
16,00:00.50,,52559.0,38553.0,119832.0,40720.0,,11.0,90.0
17,00:00.53,,52591.0,38548.0,119839.0,40586.0,,13.0,80.0
18,00:00.56,,52577.0,38543.0,119838.0,40541.0,,15.0,90.0
19,00:00.60,,52532.0,38543.0,119830.0,40570.0,,16.0,90.0
20,00:00.63,,52527.0,38521.0,119831.0,40640.0,,18.0,80.0
21,00:00.66,,52532.0,38511.0,119830.0,40634.0,,18.0,80.0
22,00:00.70,,52527.0,38500.0,119837.0,40504.0,,18.0,88.0
23,00:00.73,,52517.0,38482.0,119842.0,40339.0,,18.0,83.0
24,00:00.76,,52504.0,38463.0,119833.0,40172.0,,18.0,83.0
25,00:00.80,,52488.0,38459.0,119821.0,40172.0,,17.0,89.0
26,00:00.83,,52527.0,38415.0,119817.0,40986.0,,15.0,90.0
27,00:00.86,,52575.0,38377.0,119829.0,41093.0,,14.0,90.0
28,00:00.90,,52649.0,38393.0,119836.0,41205.0,,14.0,85.0
29,00:00.93,,52748.0,38516.0,119829.0,41080.0,,14.0,90.0
30,00:00.96,,52831.0,38681.0,119826.0,40805.0,,14.0,85.0
31,00:01.00,,52895.0,38783.0,119829.0,40592.0,,14.0,85.0
32,00:01.03,X,52975.0,38879.0,119836.0,40448.0,,13.0,80.0
33,00:01.06,X,53095.0,39009.0,119855.0,40384.0,,15.0,82.0
34,00:01.10,X,53215.0,39151.0,119854.0,40405.0,,16.0,80.0
35,00:01.13,X,53305.0,39263.0,119859.0,40442.0,,18.0,85.0
36,00:01.16,X,53396.0,39359.0,119855.0,40426.0,,20.0,80.0
37,00:01.19,X,53559.0,39505.0,119848.0,40365.0,,20.0,85.0
38,00:01.23,X,53755.0,39701.0,119844.0,40208.0,,21.0,86.0
39,00:01.26,X,53915.0,39887.0,119846.0,40035.0,,21.0,80.0
40,00:01.30,X,54008.0,40008.0,119849.0,40019.0,,23.0,83.0
41,00:01.33,X,54047.0,40009.0,119847.0,40682.0,,25.0,85.0
42,00:01.36,X,54095.0,39993.0,119839.0,40933.0,,26.0,85.0
43,00:01.39,X,54132.0,39983.0,119836.0,41008.0,,26.0,80.0
44,00:01.43,X,54116.0,39980.0,119833.0,40938.0,,26.0,82.0
45,00:01.46,X,54073.0,39945.0,119836.0,40693.0,,27.0,80.0
46,00:01.50,X,54057.0,39903.0,119833.0,40496.0,,27.0,80.0
47,00:01.53,X,54025.0,39855.0,119833.0,40357.0,,27.0,80.0
48,00:01.56,X,53932.0,39751.0,119835.0,40280.0,,26.0,82.0
49,00:01.60,X,53849.0,39641.0,119825.0,40309.0,,24.0,90.0
50,00:01.63,X,53801.0,39567.0,119829.0,40373.0,,22.0,85.0
51,00:01.66,X,53759.0,39503.0,119835.0,40368.0,,20.0,90.0
52,00:01.70,X,53673.0,39417.0,119850.0,40285.0,,21.0,88.0
53,00:01.73,X,53563.0,39307.0,119855.0,40147.0,,21.0,83.0
54,00:01.76,X,53451.0,39202.0,119838.0,39990.0,,21.0,86.0
55,00:01.80,X,53323.0,39093.0,119825.0,40003.0,,19.0,80.0
56,00:01.83,X,53231.0,38943.0,119816.0,40741.0,,17.0,80.0
57,00:01.86,X,53193.0,38857.0,119827.0,40842.0,,16.0,85.0
58,00:01.89,X,53151.0,38799.0,119834.0,40960.0,,16.0,80.0
59,00:01.93,X,53089.0,38756.0,119837.0,40776.0,,16.0,85.0
60,00:01.96,X,53033.0,38751.0,119843.0,40586.0,,17.0,96.0
61,00:02.00,X,52991.0,38751.0,119837.0,40389.0,,17.0,96.0
62,00:02.03,X,52959.0,38745.0,119822.0,40213.0,,16.0,96.0
63,00:02.06,X,52913.0,38713.0,119814.0,40181.0,,15.0,85.0
64,00:02.10,X,52873.0,38687.0,119821.0,40261.0,,15.0,85.0
65,00:02.13,X,52863.0,38676.0,119822.0,40250.0,,14.0,85.0
66,00:02.16,X,52847.0,38671.0,119825.0,40229.0,,14.0,80.0
67,00:02.20,X,52841.0,38671.0,119816.0,40160.0,,11.0,82.0
68,00:02.23,X,52808.0,38674.0,119827.0,40032.0,,9.0,80.0
69,00:02.26,X,52757.0,38661.0,119838.0,39852.0,,9.0,80.0
70,00:02.29,X,52690.0,38629.0,119835.0,39900.0,,10.0,86.0
71,00:02.33,X,52655.0,38553.0,119827.0,40624.0,,11.0,90.0
72,00:02.36,X,52655.0,38479.0,119826.0,40720.0,,11.0,80.0
73,00:02.39,X,52655.0,38436.0,119825.0,40826.0,,10.0,85.0
74,00:02.43,X,52633.0,38417.0,119825.0,40714.0,,9.0,88.0
75,00:02.46,X,52617.0,38441.0,119836.0,40501.0,,9.0,85.0
76,00:02.50,X,52596.0,38468.0,119831.0,40346.0,,9.0,85.0
77,00:02.53,X,52591.0,38479.0,119825.0,40197.0,,9.0,85.0
78,00:02.56,X,52591.0,38489.0,119828.0,40157.0,,10.0,82.0
79,00:02.60,X,52585.0,38489.0,119842.0,40234.0,,11.0,80.0
80,00:02.63,X,52575.0,38479.0,119840.0,40245.0,,12.0,85.0
81,00:02.66,X,52559.0,38495.0,119831.0,40202.0,,13.0,85.0
82,00:02.70,X,52561.0,38495.0,119823.0,40146.0,,13.0,85.0
83,00:02.73,X,52559.0,38507.0,119835.0,39990.0,,14.0,83.0
84,00:02.76,X,52552.0,38511.0,119830.0,39840.0,,13.0,92.0
85,00:02.79,X,52533.0,38495.0,119837.0,39779.0,,13.0,86.0
86,00:02.83,X,52527.0,38473.0,119842.0,40037.0,,14.0,80.0
87,00:02.86,X,52516.0,38431.0,119838.0,40608.0,,15.0,96.0
88,00:02.89,X,52537.0,38383.0,119826.0,40693.0,,15.0,90.0
89,00:02.93,X,52543.0,38351.0,119826.0,40728.0,,15.0,80.0
90,00:02.96,X,52527.0,38356.0,119842.0,40565.0,,16.0,85.0
91,00:03.00,X,52527.0,38388.0,119847.0,40405.0,,17.0,80.0
92,00:03.03,X,52537.0,38420.0,119833.0,40240.0,,17.0,80.0
93,00:03.06,X,52537.0,38460.0,119822.0,40128.0,,17.0,88.0
94,00:03.10,X,52548.0,38484.0,119845.0,40160.0,,17.0,85.0
95,00:03.13,X,52553.0,38500.0,119847.0,40213.0,,17.0,96.0
96,00:03.16,X,52569.0,38516.0,119854.0,40224.0,,19.0,85.0
97,00:03.20,X,52588.0,38577.0,119862.0,40146.0,,22.0,88.0
98,00:03.23,X,52607.0,38667.0,119851.0,40009.0,,23.0,83.0
99,00:03.26,X,52642.0,38731.0,119838.0,39878.0,,23.0,80.0
100,00:03.29,X,52690.0,38795.0,119824.0,39740.0,,22.0,80.0
101,00:03.33,X,52729.0,38847.0,119836.0,39690.0,,22.0,85.0
102,00:03.36,X,52745.0,38889.0,119848.0,39690.0,,23.0,80.0
103,00:03.39,X,52772.0,38895.0,119855.0,40128.0,,25.0,80.0
104,00:03.43,X,52836.0,38857.0,119849.0,40581.0,,26.0,90.0
105,00:03.46,X,52911.0,38879.0,119843.0,40656.0,,26.0,85.0
106,00:03.50,X,52937.0,38927.0,119846.0,40506.0,,26.0,85.0
107,00:03.53,X,52964.0,38985.0,119841.0,40384.0,,27.0,85.0
108,00:03.56,X,52985.0,39060.0,119831.0,40168.0,,27.0,82.0
109,00:03.60,X,52991.0,39113.0,119819.0,40021.0,,25.0,85.0
110,00:03.63,X,53001.0,39113.0,119818.0,40042.0,,24.0,85.0
111,00:03.66,X,53007.0,39092.0,119839.0,40090.0,,23.0,80.0
112,00:03.70,X,53007.0,39044.0,119850.0,40168.0,,22.0,80.0
113,00:03.73,X,53023.0,38971.0,119837.0,40086.0,,21.0,83.0
114,00:03.76,X,53051.0,38904.0,119852.0,40006.0,,22.0,89.0
115,00:03.79,X,53058.0,38853.0,119846.0,39900.0,,23.0,83.0
116,00:03.83,X,53055.0,38809.0,119843.0,39840.0,,24.0,85.0
117,00:03.86,X,53049.0,38777.0,119837.0,39840.0,,23.0,90.0
118,00:03.89,X,53039.0,38740.0,119835.0,39813.0,,22.0,80.0
119,00:03.93,X,53017.0,38679.0,119847.0,39896.0,,21.0,82.0
120,00:03.96,X,52991.0,38575.0,119847.0,40592.0,,22.0,80.0
121,00:04.00,X,52991.0,38489.0,119844.0,40730.0,,22.0,85.0
122,00:04.03,X,53001.0,38431.0,119836.0,40810.0,,21.0,85.0
123,00:04.06,X,53012.0,38415.0,119836.0,40677.0,,22.0,88.0
124,00:04.09,X,53012.0,38420.0,119844.0,40480.0,,23.0,90.0
125,00:04.13,X,53017.0,38441.0,119841.0,40293.0,,25.0,80.0
126,00:04.16,X,53007.0,38447.0,119838.0,40149.0,,25.0,85.0
127,00:04.20,X,53007.0,38428.0,119838.0,40160.0,,24.0,88.0
128,00:04.23,X,53013.0,38415.0,119832.0,40220.0,,24.0,86.0
129,00:04.26,X,53026.0,38421.0,119843.0,40208.0,,23.0,80.0
130,00:04.29,X,53048.0,38440.0,119839.0,40083.0,,23.0,83.0
131,00:04.33,X,53076.0,38468.0,119844.0,39957.0,,23.0,80.0
132,00:04.36,X,53108.0,38505.0,119849.0,39893.0,,23.0,80.0
133,00:04.40,X,53151.0,38543.0,119847.0,39834.0,,24.0,90.0
134,00:04.43,X,53265.0,38620.0,119842.0,39738.0,,24.0,90.0
135,00:04.46,X,53396.0,38729.0,119836.0,39706.0,,23.0,85.0
136,00:04.50,X,53487.0,38809.0,119833.0,39653.0,,22.0,90.0
137,00:04.53,X,53556.0,38895.0,119841.0,39616.0,,23.0,90.0
138,00:04.56,X,53575.0,39049.0,119846.0,39901.0,,23.0,85.0
139,00:04.59,X,53583.0,39172.0,119838.0,40485.0,,23.0,80.0
140,00:04.63,X,53641.0,39279.0,119836.0,40501.0,,23.0,80.0
141,00:04.66,X,53716.0,39428.0,119848.0,40485.0,,23.0,80.0
142,00:04.70,X,53769.0,39684.0,119857.0,40226.0,,25.0,82.0
143,00:04.73,X,53797.0,39963.0,119845.0,39856.0,,25.0,83.0
144,00:04.76,X,53880.0,40171.0,119829.0,39648.0,,25.0,92.0
145,00:04.79,X,54015.0,40325.0,119829.0,39593.0,,24.0,89.0
146,00:04.83,X,54143.0,40479.0,119828.0,39504.0,,23.0,96.0
147,00:04.86,X,54228.0,40649.0,119827.0,39418.0,,21.0,85.0
148,00:04.90,X,54329.0,40841.0,119827.0,39306.0,,20.0,90.0
149,00:04.93,X,54503.0,41119.0,119827.0,39149.0,,19.0,80.0
150,00:04.96,X,54681.0,41401.0,119841.0,39008.0,,19.0,85.0
151,00:05.00,X,54799.0,41652.0,119842.0,38896.0,,20.0,80.0
152,00:05.03,X,54900.0,41945.0,119836.0,38901.0,,20.0,80.0
153,00:05.06,X,54969.0,42385.0,119830.0,38973.0,,19.0,80.0
154,00:05.09,X,54900.0,42767.0,119834.0,39082.0,,18.0,90.0
155,00:05.13,X,54815.0,43001.0,119836.0,39168.0,,18.0,90.0
156,00:05.16,X,54740.0,43199.0,119837.0,39285.0,,18.0,90.0
157,00:05.20,X,54655.0,43311.0,119832.0,40002.0,,16.0,82.0
158,00:05.23,X,54453.0,43087.0,119832.0,40515.0,,15.0,92.0
159,00:05.26,X,54248.0,42847.0,119836.0,40396.0,,15.0,86.0
160,00:05.29,X,54194.0,42850.0,119838.0,40060.0,,16.0,89.0
161,00:05.33,X,54137.0,42884.0,119830.0,39786.0,,16.0,85.0
162,00:05.36,X,54025.0,42889.0,119819.0,39610.0,,16.0,85.0
163,00:05.40,X,53828.0,42873.0,119808.0,39541.0,,14.0,80.0
164,00:05.43,X,53412.0,42868.0,119815.0,39424.0,,14.0,85.0
165,00:05.46,X,53119.0,42911.0,119833.0,39301.0,,13.0,85.0
166,00:05.50,X,53033.0,42959.0,119836.0,39173.0,,13.0,90.0
167,00:05.53,X,52959.0,42985.0,119829.0,39013.0,,12.0,90.0
168,00:05.56,X,52852.0,42991.0,119819.0,38866.0,,11.0,85.0
169,00:05.59,X,52873.0,42980.0,119832.0,38768.0,,11.0,90.0
170,00:05.63,X,52969.0,42959.0,119838.0,38762.0,,11.0,85.0
171,00:05.66,X,53092.0,42943.0,119832.0,38773.0,,11.0,80.0
172,00:05.70,X,53311.0,42932.0,119819.0,38821.0,,10.0,80.0
173,00:05.73,X,53599.0,42965.0,119818.0,38947.0,,9.0,92.0
174,00:05.76,X,53771.0,42971.0,119819.0,39472.0,,8.0,86.0
175,00:05.79,X,53826.0,42866.0,119824.0,39961.0,,7.0,80.0
176,00:05.83,X,53849.0,42809.0,119826.0,39989.0,,7.0,80.0
177,00:05.86,X,53876.0,42777.0,119826.0,39898.0,,7.0,85.0
178,00:05.90,X,53919.0,42767.0,119829.0,39797.0,,9.0,80.0
179,00:05.93,X,53980.0,42793.0,119822.0,39584.0,,9.0,80.0
180,00:05.96,X,54020.0,42841.0,119825.0,39429.0,,9.0,90.0
181,00:06.00,X,54047.0,42847.0,119837.0,39461.0,,9.0,96.0
182,00:06.03,X,54079.0,42847.0,119829.0,39509.0,,9.0,90.0
183,00:06.06,X,54148.0,42863.0,119812.0,39608.0,,8.0,90.0
184,00:06.09,X,54207.0,42847.0,119807.0,39658.0,,7.0,85.0
185,00:06.13,X,54201.0,42767.0,119797.0,39637.0,,4.0,90.0
186,00:06.16,X,54180.0,42671.0,119790.0,39600.0,,1.0,85.0
187,00:06.20,X,54135.0,42540.0,119798.0,39485.0,,1.0,82.0
188,00:06.23,X,54011.0,42370.0,119812.0,39328.0,,1.0,80.0
189,00:06.26,X,53871.0,42168.0,119819.0,39209.0,,1.0,83.0
190,00:06.29,X,53688.0,41963.0,119822.0,39334.0,,1.0,83.0
191,00:06.33,X,53551.0,41743.0,119814.0,39914.0,,1.0,80.0
192,00:06.36,X,53465.0,41572.0,119803.0,40005.0,,1.0,90.0
193,00:06.40,X,53401.0,41444.0,119801.0,40042.0,,1.0,90.0
194,00:06.43,X,53265.0,41321.0,119806.0,39920.0,,1.0,90.0
195,00:06.46,X,53129.0,41247.0,119801.0,39706.0,,1.0,85.0
196,00:06.50,X,53081.0,41215.0,119792.0,39530.0,,1.0,85.0
197,00:06.53,,53028.0,41167.0,119792.0,39408.0,,1.0,96.0
198,00:06.56,,52959.0,41068.0,119801.0,39394.0,,1.0,88.0
199,00:06.59,,52905.0,40969.0,119801.0,39450.0,,1.0,85.0
200,00:06.63,,52889.0,40921.0,119797.0,39466.0,,1.0,80.0
201,00:06.66,,52879.0,40884.0,119798.0,39434.0,,1.0,80.0
202,00:06.70,,52876.0,40841.0,119801.0,39338.0,,2.0,80.0
203,00:06.73,,52856.0,40792.0,119801.0,39190.0,,1.0,80.0
204,00:06.76,,52837.0,40744.0,119792.0,39065.0,,1.0,86.0
205,00:06.79,,52831.0,40677.0,119814.0,38998.0,,1.0,89.0
206,00:06.83,,52783.0,40601.0,119814.0,39157.0,,1.0,80.0
207,00:06.86,,52745.0,40521.0,119818.0,39642.0,,2.0,85.0
208,00:06.90,,52735.0,40436.0,119823.0,39738.0,,4.0,80.0
209,00:06.93,,52735.0,40364.0,119811.0,39770.0,,4.0,85.0
210,00:06.96,,52735.0,40361.0,119805.0,39626.0,,5.0,96.0
211,00:07.00,,52735.0,40377.0,119807.0,39477.0,,6.0,80.0
212,00:07.03,,52724.0,40404.0,119811.0,39306.0,,7.0,80.0
213,00:07.06,,52692.0,40417.0,119815.0,39173.0,,8.0,88.0
214,00:07.09,,52671.0,40404.0,119816.0,39200.0,,9.0,85.0
215,00:07.13,,52665.0,40388.0,119813.0,39248.0,,10.0,80.0
216,00:07.16,,52671.0,40383.0,119797.0,39253.0,,10.0,85.0
217,00:07.20,,52663.0,40364.0,119796.0,39205.0,,9.0,85.0
218,00:07.23,,52648.0,40347.0,119815.0,39094.0,,10.0,86.0
219,00:07.26,,52616.0,40331.0,119827.0,38953.0,,13.0,89.0
220,00:07.29,,52587.0,40299.0,119819.0,38825.0,,13.0,80.0
221,00:07.33,,52591.0,40265.0,119817.0,38800.0,,13.0,80.0
222,00:07.36,,52607.0,40223.0,119826.0,38981.0,,14.0,85.0
223,00:07.40,,52628.0,40169.0,119833.0,39509.0,,14.0,90.0
224,00:07.43,,52665.0,40127.0,119823.0,39632.0,,15.0,80.0
225,00:07.46,,52703.0,40132.0,119816.0,39706.0,,16.0,80.0
226,00:07.50,,52757.0,40223.0,119830.0,39564.0,,17.0,86.0
227,00:07.53,,52824.0,40389.0,119833.0,39344.0,,19.0,83.0
228,00:07.56,,52923.0,40552.0,119820.0,39075.0,,19.0,83.0
229,00:07.59,,53012.0,40649.0,119821.0,39013.0,,20.0,85.0
230,00:07.63,,53081.0,40724.0,119832.0,39050.0,,21.0,85.0
231,00:07.66,,53177.0,40799.0,119843.0,39120.0,,24.0,85.0
232,00:07.70,,53327.0,40937.0,119850.0,39109.0,,28.0,80.0
233,00:07.73,,53483.0,41119.0,119853.0,39020.0,,30.0,83.0
234,00:07.76,,53618.0,41263.0,119856.0,38892.0,,32.0,80.0
235,00:07.79,,53733.0,41407.0,119837.0,38771.0,,33.0,83.0
236,00:07.83,,53839.0,41497.0,119841.0,38672.0,,35.0,85.0
237,00:07.86,,53919.0,41567.0,119855.0,38645.0,,37.0,85.0
238,00:07.90,,53961.0,41609.0,119865.0,38725.0,,39.0,96.0
239,00:07.93,,54036.0,41601.0,119873.0,39384.0,,42.0,88.0
240,00:07.96,,54121.0,41620.0,119881.0,39557.0,,47.0,80.0
241,00:08.00,,54164.0,41663.0,119887.0,39562.0,,50.0,80.0
242,00:08.03,,54185.0,41700.0,119893.0,39424.0,,54.0,96.0
243,00:08.06,,54180.0,41737.0,119893.0,39194.0,,59.0,82.0
244,00:08.09,,54153.0,41727.0,119894.0,38965.0,,64.0,80.0
245,00:08.13,,54137.0,41679.0,119899.0,38933.0,,69.0,85.0
246,00:08.16,,54116.0,41620.0,119893.0,38938.0,,72.0,85.0
247,00:08.19,,54063.0,41529.0,119895.0,39029.0,,75.0,82.0
248,00:08.23,,53989.0,41435.0,119922.0,39008.0,,79.0,92.0
249,00:08.26,,53919.0,41336.0,119923.0,38918.0,,84.0,86.0
250,00:08.30,,53826.0,41211.0,119927.0,38812.0,,90.0,89.0
251,00:08.33,,53753.0,41113.0,119938.0,38693.0,,96.0,96.0
252,00:08.36,,53695.0,41033.0,119938.0,38629.0,,102.0,85.0
253,00:08.40,,53615.0,40959.0,119941.0,38597.0,,107.0,90.0
254,00:08.43,,53471.0,40796.0,119958.0,38864.0,,113.0,85.0
255,00:08.46,,53327.0,40601.0,119972.0,39461.0,,119.0,80.0
256,00:08.50,,53252.0,40495.0,119966.0,39509.0,,124.0,85.0
257,00:08.53,,53183.0,40425.0,119959.0,39498.0,,128.0,85.0
258,00:08.56,,53065.0,40375.0,119962.0,39341.0,,133.0,82.0
259,00:08.59,,52948.0,40351.0,119971.0,39114.0,,138.0,85.0
260,00:08.63,,52868.0,40335.0,119981.0,38938.0,,144.0,80.0
261,00:08.66,,52793.0,40292.0,119984.0,38880.0,,150.0,90.0
262,00:08.69,,52697.0,40225.0,119986.0,38936.0,,156.0,90.0
263,00:08.73,,52629.0,40165.0,119976.0,39001.0,,159.0,89.0
264,00:08.76,,52591.0,40149.0,119968.0,38947.0,,162.0,86.0
265,00:08.80,,52575.0,40146.0,119979.0,38819.0,,166.0,83.0
266,00:08.83,,52559.0,40127.0,119979.0,38725.0,,169.0,85.0
267,00:08.86,,52537.0,40116.0,119987.0,38645.0,,172.0,80.0
268,00:08.90,,52521.0,40105.0,119993.0,38570.0,,175.0,80.0
269,00:08.93,,52500.0,40081.0,119986.0,38496.0,,177.0,82.0
270,00:08.96,,52468.0,40031.0,120001.0,38720.0,,179.0,90.0
271,00:09.00,,52447.0,39972.0,120012.0,39328.0,,182.0,90.0
272,00:09.03,13,52457.0,39919.0,120011.0,39413.0,,186.0,90.0
273,00:09.06,13,52471.0,39865.0,120011.0,39453.0,,189.0,85.0
274,00:09.09,13,52463.0,39865.0,120015.0,39322.0,,192.0,85.0
275,00:09.13,13,52468.0,39892.0,120014.0,39178.0,,194.0,85.0
276,00:09.16,13,52473.0,39913.0,120005.0,39008.0,,195.0,85.0
277,00:09.19,13,52468.0,39943.0,119998.0,38874.0,,196.0,88.0
278,00:09.23,13,52514.0,39976.0,120017.0,38924.0,,199.0,80.0
279,00:09.26,13,52591.0,40047.0,120012.0,38956.0,,202.0,86.0
280,00:09.30,13,52683.0,40152.0,120004.0,38908.0,,204.0,80.0
281,00:09.33,13,52777.0,40249.0,120007.0,38794.0,,205.0,90.0
282,00:09.36,13,52863.0,40324.0,120015.0,38720.0,,207.0,85.0
283,00:09.40,13,52953.0,40415.0,120032.0,38650.0,,210.0,96.0
284,00:09.43,13,53079.0,40545.0,120034.0,38536.0,,213.0,88.0
285,00:09.46,13,53204.0,40671.0,120026.0,38442.0,,215.0,85.0
286,00:09.50,13,53284.0,40756.0,120022.0,38421.0,,215.0,85.0
287,00:09.53,13,53353.0,40831.0,120018.0,38565.0,,216.0,85.0
288,00:09.56,13,53463.0,40863.0,120025.0,39224.0,,217.0,88.0
289,00:09.59,13,53625.0,40932.0,120029.0,39392.0,,218.0,80.0
290,00:09.63,13,53721.0,41049.0,120028.0,39354.0,,219.0,85.0
291,00:09.66,13,53801.0,41177.0,120034.0,39248.0,,221.0,80.0
292,00:09.69,13,53916.0,41340.0,120039.0,39034.0,,223.0,82.0
293,00:09.73,13,54040.0,41515.0,120039.0,38816.0,,225.0,86.0
294,00:09.76,13,54127.0,41631.0,120034.0,38822.0,,226.0,83.0
295,00:09.80,13,54184.0,41711.0,120042.0,38892.0,,229.0,89.0
296,00:09.83,13,54212.0,41748.0,120036.0,38885.0,,231.0,90.0
297,00:09.86,13,54223.0,41759.0,120019.0,38837.0,,231.0,85.0
298,00:09.90,13,54212.0,41753.0,120013.0,38778.0,,230.0,90.0
299,00:09.93,13,54172.0,41695.0,120030.0,38648.0,,229.0,82.0
300,00:09.96,13,54111.0,41615.0,120039.0,38538.0,,230.0,80.0
301,00:10.00,13,54063.0,41545.0,120033.0,38485.0,,231.0,85.0
302,00:10.03,13,54020.0,41460.0,120027.0,38426.0,,232.0,90.0
303,00:10.06,13,53937.0,41335.0,120026.0,38397.0,,232.0,88.0
304,00:10.09,13,53839.0,41188.0,120040.0,38581.0,,232.0,80.0
305,00:10.13,13,53775.0,41039.0,120046.0,39173.0,,234.0,80.0
306,00:10.16,13,53727.0,40905.0,120052.0,39269.0,,235.0,80.0
307,00:10.19,13,53639.0,40759.0,120043.0,39320.0,,235.0,85.0
308,00:10.23,13,53512.0,40671.0,120027.0,39139.0,,234.0,86.0
309,00:10.26,13,53403.0,40613.0,120035.0,38880.0,,234.0,89.0
310,00:10.30,13,53275.0,40530.0,120019.0,38736.0,,233.0,89.0
311,00:10.33,13,53172.0,40452.0,120004.0,38752.0,,231.0,96.0
312,00:10.36,13,53119.0,40399.0,120014.0,38821.0,,230.0,85.0
313,00:10.40,13,53087.0,40372.0,120027.0,38837.0,,231.0,80.0
314,00:10.43,13,53057.0,40380.0,120032.0,38768.0,,231.0,90.0
315,00:10.46,13,53060.0,40431.0,120032.0,38656.0,,231.0,85.0
316,00:10.50,13,53087.0,40489.0,120014.0,38576.0,,230.0,80.0
317,00:10.53,13,53145.0,40564.0,120012.0,38490.0,,229.0,85.0
318,00:10.56,13,53263.0,40703.0,120026.0,38378.0,,229.0,80.0
319,00:10.59,13,53369.0,40847.0,120040.0,38288.0,,229.0,80.0
320,00:10.63,13,53444.0,40927.0,120032.0,38245.0,,228.0,80.0
321,00:10.66,,53513.0,41017.0,120017.0,38240.0,,225.0,80.0
322,00:10.69,,53604.0,41103.0,120016.0,38717.0,,224.0,85.0
323,00:10.73,,53698.0,41106.0,120034.0,39222.0,,224.0,86.0
324,00:10.76,,53720.0,41135.0,120023.0,39267.0,,223.0,86.0
325,00:10.80,,53711.0,41266.0,120023.0,39100.0,,224.0,89.0
326,00:10.83,,53732.0,41524.0,120034.0,38922.0,,226.0,85.0
327,00:10.86,,53732.0,41807.0,120036.0,38800.0,,227.0,96.0
328,00:10.90,,53700.0,42073.0,120036.0,38816.0,,228.0,96.0
329,00:10.93,,53641.0,42364.0,120032.0,38864.0,,228.0,93.0
330,00:10.96,,53588.0,42559.0,120024.0,38922.0,,227.0,80.0
331,00:11.00,,53551.0,42617.0,120025.0,38890.0,,228.0,85.0
332,00:11.03,,53508.0,42612.0,120027.0,38832.0,,229.0,80.0
333,00:11.06,,53471.0,42593.0,120032.0,38720.0,,229.0,80.0
334,00:11.09,,53428.0,42623.0,120039.0,38624.0,,229.0,80.0
335,00:11.13,Yes,53375.0,42649.0,120034.0,38581.0,,229.0,85.0
336,00:11.16,,53337.0,42676.0,120019.0,38528.0,,229.0,80.0
337,00:11.19,,53319.0,42719.0,120017.0,38464.0,,230.0,93.0
338,00:11.23,,53291.0,42725.0,120021.0,38476.0,,229.0,80.0
339,00:11.26,,53243.0,42549.0,120029.0,38960.0,,229.0,92.0
340,00:11.30,,53192.0,42207.0,120027.0,39299.0,,229.0,80.0
341,00:11.33,,53108.0,41919.0,120023.0,39280.0,,229.0,90.0
342,00:11.36,,53023.0,41727.0,120025.0,39146.0,,228.0,80.0
343,00:11.40,,52948.0,41545.0,120022.0,39045.0,,227.0,85.0
344,00:11.43,,52844.0,41316.0,120020.0,38850.0,,226.0,82.0
345,00:11.46,,52745.0,41140.0,120020.0,38688.0,,226.0,85.0
346,00:11.50,,52687.0,41039.0,120011.0,38736.0,,225.0,80.0
347,00:11.53,,52660.0,40943.0,119998.0,38853.0,,223.0,80.0
348,00:11.56,,52623.0,40833.0,119995.0,38856.0,,221.0,82.0
349,00:11.59,,52585.0,40772.0,120019.0,38773.0,,219.0,85.0
350,00:11.63,,52569.0,40745.0,120029.0,38730.0,,219.0,90.0
351,00:11.66,,52564.0,40724.0,120029.0,38650.0,,220.0,90.0
352,00:11.69,,52543.0,40697.0,120018.0,38504.0,,220.0,85.0
353,00:11.73,,52523.0,40671.0,120002.0,38428.0,,218.0,83.0
354,00:11.76,,52511.0,40648.0,120004.0,38352.0,,217.0,89.0
355,00:11.80,,52507.0,40623.0,120018.0,38313.0,,216.0,83.0
356,00:11.83,,52484.0,40591.0,120013.0,38416.0,,215.0,85.0
357,00:11.86,,52463.0,40537.0,120009.0,38965.0,,214.0,90.0
358,00:11.90,,52463.0,40479.0,120007.0,39189.0,,213.0,80.0
359,00:11.93,,52463.0,40409.0,120001.0,39245.0,,212.0,82.0
360,00:11.96,,52463.0,40388.0,119999.0,39130.0,,211.0,90.0
361,00:12.00,,52463.0,40415.0,120010.0,39013.0,,211.0,90.0
