"Sample","Time","Label","UPneumo","LPneumo","EDA1","Cardio1","Move1","DE","Aux01"
50," 00:01.63"," -------X",34879,39135,116455,37461,-9.9,46,47184
51," 00:01.66"," -------X",34916,39177,116454,37418,-9.9,49,47056
52," 00:01.70"," -------X",34969,39204,116459,37424,-9.9,52,46981
53," 00:01.73"," -------X",35001,39225,116461,37616,-9.9,55,46906
54," 00:01.76"," -------X",35007,39209,116463,37776,-9.9,57,46944
55," 00:01.80"," -------X",34991,39199,116471,37861,-9.9,60,47386
56," 00:01.83"," --------",35004,39212,116476,37896,-9.9,63,48704
57," 00:01.86"," --------",35044,39241,116477,37914,-9.9,66,49850
58," 00:01.89"," --------",35076,39231,116472,37888,-9.9,68,50085
59," 00:01.93"," --------",35087,39236,116464,37829,-9.9,70,49898
60," 00:01.96"," --------",35081,39244,116467,37722,-9.9,74,49402
61," 00:02.00"," --------",35125,39259,116457,37660,-9.9,76,48614
62," 00:02.03"," --------",35176,39263,116477,37584,-9.9,80,47987
63," 00:02.06"," --------",35167,39247,116479,37516,-9.9,82,47817
64," 00:02.10"," --------",35151,39231,116477,37488,-9.9,84,47872
65," 00:02.13"," --------",35172,39225,116481,37418,-9.9,86,47717
66," 00:02.16"," --------",35188,39209,116471,37413,-9.9,87,47552
67," 00:02.20"," --------",35164,39164,116469,37402,-9.9,87,47330
68," 00:02.23"," --------",35108,39119,116486,37392,-9.9,89,47178
69," 00:02.26"," --------",35071,39071,116488,37328,-9.9,91,47173
70," 00:02.29"," --------",35039,39017,116496,37349,-9.9,92,47269
71," 00:02.33"," --------",34967,38953,116499,37600,-9.9,94,47152
72," 00:02.36"," --------",34916,38868,116481,37781,-9.9,94,47408
73," 00:02.39"," --------",34884,38804,116484,37818,-9.9,95,48181
74," 00:02.43"," --------",34836,38751,116488,37829,-9.9,97,49296
75," 00:02.46"," --------",34793,38692,116491,37829,-9.9,98,50010
76," 00:02.50"," --------",34731,38623,116501,37798,-9.9,101,49849
77," 00:02.53"," --------",34664,38552,116491,37680,-9.9,102,49510
78," 00:02.56"," --------",34600,38498,116501,37609,-9.9,103,48976
79," 00:02.60"," --------",34553,38468,116514,37594,-9.9,106,48453
80," 00:02.63"," --------",34543,38452,116508,37541,-9.9,108,48149
81," 00:02.66"," --------",34521,38441,116500,37530,-9.9,110,48090
82," 00:02.70"," --------",34484,38417,116492,37512,-9.9,111,48077
83," 00:02.73"," --------",34479,38383,116496,37456,-9.9,112,47952
84," 00:02.76"," --------",34447,38351,116494,37408,-9.9,112,47818
85," 00:02.79"," --------",34404,38319,116491,37381,-9.9,112,47706
86," 00:02.83"," --------",34372,38297,116496,37344,-9.9,112,47453
87," 00:02.86"," --------",34367,38281,116491,37301,-9.9,112,47162
88," 00:02.89"," --------",34345,38265,116489,37418,-9.9,113,47098
89," 00:02.93"," --------",34292,38223,116490,37610,-9.9,113,47125
90," 00:02.96"," --------",34241,38137,116496,37765,-9.9,113,47730
91," 00:03.00"," --------",34226,38072,116496,37795,-9.9,113,49356
92," 00:03.03"," --------",34178,38037,116487,37776,-9.9,113,50294
93," 00:03.06"," --------",34143,38011,116489,37728,-9.9,112,50224
94," 00:03.10"," --------",34121,38004,116489,37626,-9.9,110,50064
95," 00:03.13"," --------",34111,38025,116492,37589,-9.9,109,49845
96," 00:03.16"," --------",34100,38031,116495,37573,-9.9,109,49498
97," 00:03.20"," --------",34100,38039,116494,37573,-9.9,109,48882
98," 00:03.23"," --------",34105,38047,116493,37546,-9.9,109,48464
99," 00:03.26"," --------",34089,38047,116482,37525,-9.9,108,48426
100," 00:03.29"," --------",34073,38047,116475,37488,-9.9,107,48442
101," 00:03.33"," --------",34063,38047,116466,37410,-9.9,105,48117
102," 00:03.36"," --------",34079,38063,116467,37370,-9.9,103,47818
103," 00:03.39"," --------",34079,38063,116470,37354,-9.9,102,47674
104," 00:03.43"," --------",34073,38068,116476,37322,-9.9,101,47594
105," 00:03.46"," --------",34063,38079,116478,37277,-9.9,100,47442
106," 00:03.50"," --------",34075,38098,116464,37219,-9.9,98,47238
107," 00:03.53"," --------",34066,38095,116471,37404,-9.9,97,47116
108," 00:03.56"," --------",34027,38047,116472,37651,-9.9,95,47395
109," 00:03.60"," --------",34031,37988,116474,37717,-9.9,94,48293
110," 00:03.63"," --------",34031,37972,116488,37717,-9.9,94,49232
111," 00:03.66"," --------",34015,37956,116488,37696,-9.9,94,49802
112," 00:03.70"," --------",33972,37929,116465,37680,-9.9,92,50093
113," 00:03.73"," --------",33972,37919,116451,37621,-9.9,89,49920
114," 00:03.76"," --------",33983,37935,116457,37557,-9.9,87,49626
115," 00:03.79"," --------",33972,37935,116461,37525,-9.9,86,49328
116," 00:03.83"," --------",33945,37935,116467,37517,-9.9,86,48864
117," 00:03.86"," --------",33935,37940,116477,37488,-9.9,87,48384
118," 00:03.89"," --------",33935,37945,116476,37461,-9.9,88,48325
119," 00:03.93"," --------",33935,37972,116459,37429,-9.9,86,48261
120," 00:03.96"," --------",33951,38007,116442,37370,-9.9,84,48037
121," 00:04.00"," --------",34008,38043,116444,37318,-9.9,83,47724
122," 00:04.03"," --------",34053,38072,116458,37260,-9.9,82,47529
123," 00:04.06"," --------",34088,38111,116446,37219,-9.9,80,47401
124," 00:04.09"," --------",34148,38169,116438,37178,-9.9,78,47253
125," 00:04.13"," --------",34191,38217,116445,37146,-9.9,75,47125
126," 00:04.16"," --------",34239,38255,116451,37136,-9.9,72,47130
127," 00:04.20"," --------",34303,38343,116460,37093,-9.9,72,46989
128," 00:04.23"," --------",34367,38425,116450,37040,-9.9,72,46922
129," 00:04.26"," --------",34409,38463,116444,37029,-9.9,71,47008
130," 00:04.29"," ------13",34447,38505,116452,36992,-9.9,70,46976
131," 00:04.33"," ------13",34516,38551,116467,37018,-9.9,70,46869
132," 00:04.36"," ------13",34564,38591,116458,37344,-9.9,69,46762
133," 00:04.40"," ------13",34585,38596,116456,37482,-9.9,68,46944
134," 00:04.43"," ------13",34617,38607,116456,37562,-9.9,68,47584
135," 00:04.46"," ------13",34647,38647,116456,37554,-9.9,69,49029
136," 00:04.50"," ------13",34677,38706,116462,37526,-9.9,70,49721
137," 00:04.53"," ------13",34754,38735,116471,37459,-9.9,71,49497
138," 00:04.56"," ------13",34824,38799,116471,37385,-9.9,72,49206
139," 00:04.59"," ------13",34868,38879,116469,37354,-9.9,74,48832
140," 00:04.63"," ------13",34900,38927,116469,37349,-9.9,76,48528
141," 00:04.66"," ------13",34948,38980,116461,37333,-9.9,77,48293
142," 00:04.70"," ------13",35012,39057,116461,37296,-9.9,77,48157
143," 00:04.73"," ------13",35049,39119,116456,37253,-9.9,77,48128
144," 00:04.76"," ------13",35087,39167,116447,37200,-9.9,77,47962
145," 00:04.79"," ------13",35124,39220,116450,37178,-9.9,77,47882
146," 00:04.83"," ------13",35199,39305,116460,37136,-9.9,77,47536
147," 00:04.86"," ------13",35241,39375,116463,37109,-9.9,77,47477
148," 00:04.90"," ------13",35279,39423,116467,37066,-9.9,78,47365
149," 00:04.93"," ------13",35316,39471,116471,37040,-9.9,79,47242
150," 00:04.96"," ------13",35385,39540,116448,37016,-9.9,78,47152
151," 00:05.00"," ------13",35471,39637,116433,36969,-9.9,76,47097
152," 00:05.03"," ------13",35519,39723,116454,37075,-9.9,75,47091
153," 00:05.06"," ------13",35525,39765,116457,37312,-9.9,74,47225
154," 00:05.09"," ------13",35545,39775,116460,37392,-9.9,74,47738
155," 00:05.13"," ------13",35551,39775,116469,37397,-9.9,74,48490
156," 00:05.16"," ------13",35561,39791,116469,37370,-9.9,74,49077
157," 00:05.20"," ------13",35583,39769,116462,37330,-9.9,74,49280
158," 00:05.23"," ------13",35583,39716,116463,37253,-9.9,75,49066
159," 00:05.26"," ------13",35583,39700,116465,37210,-9.9,76,48794
160," 00:05.29"," ------13",35561,39663,116465,37194,-9.9,77,48549
161," 00:05.33"," ------13",35535,39591,116473,37165,-9.9,78,48168
162," 00:05.36"," ------13",35503,39519,116470,37173,-9.9,78,47920
163," 00:05.40"," ------13",35460,39471,116466,37152,-9.9,78,47952
164," 00:05.43"," ------13",35428,39439,116466,37120,-9.9,78,47941
165," 00:05.46"," ------13",35388,39380,116477,37048,-9.9,80,47901
166," 00:05.50"," ------13",35371,39317,116477,36972,-9.9,83,47603
167," 00:05.53"," ------13",35330,39250,116479,36937,-9.9,84,47443
168," 00:05.56"," ------13",35282,39183,116473,36899,-9.9,85,47302
169," 00:05.59"," ------13",35247,39140,116478,36864,-9.9,87,47333
170," 00:05.63"," ------13",35220,39113,116491,36837,-9.9,88,47237
171," 00:05.66"," ------13",35199,39087,116497,36821,-9.9,90,47253
172," 00:05.70"," ------13",35175,39055,116491,36960,-9.9,92,47200
173," 00:05.73"," ------13",35135,39001,116491,37210,-9.9,94,47146
174," 00:05.76"," ------13",35145,38943,116492,37285,-9.9,96,47525
175," 00:05.79"," ------13",35151,38911,116487,37317,-9.9,97,48314
176," 00:05.83"," ------13",35145,38889,116483,37304,-9.9,98,49320
177," 00:05.86"," ------13",35156,38879,116470,37269,-9.9,98,49610
178," 00:05.90"," ------13",35177,38873,116462,37216,-9.9,97,49344
179," 00:05.93"," ------13",35188,38863,116470,37152,-9.9,98,49269
180," 00:05.96"," ------13",35244,38884,116478,37082,-9.9,98,48845
181," 00:06.00"," ------13",35279,38933,116476,37056,-9.9,98,48352
182," 00:06.03"," ------13",35343,39058,116490,37011,-9.9,98,47980
183," 00:06.06"," --------",35426,39221,116485,36947,-9.9,99,47939
184," 00:06.09"," --------",35455,39279,116480,36906,-9.9,99,47882
185," 00:06.13"," --------",35444,39257,116483,36869,-9.9,99,47744
186," 00:06.16"," --------",35428,39252,116491,36848,-9.9,98,47594
187," 00:06.20"," --------",35391,39287,116493,36874,-9.9,99,47504
188," 00:06.23"," --------",35375,39359,116480,36890,-9.9,98,47536
189," 00:06.26"," -----Yes",35375,39396,116472,36869,-9.9,97,47424
190," 00:06.29"," --------",35375,39401,116469,36880,-9.9,95,47333
191," 00:06.33"," --------",35337,39353,116486,36877,-9.9,96,47360
192," 00:06.36"," --------",35268,39279,116489,36997,-9.9,97,47466
193," 00:06.40"," --------",35209,39231,116491,37146,-9.9,99,47397
194," 00:06.43"," --------",35161,39167,116494,37232,-9.9,100,47546
195," 00:06.46"," --------",35127,39068,116491,37256,-9.9,101,48421
196," 00:06.50"," --------",35042,38962,116486,37222,-9.9,102,49360
197," 00:06.53"," --------",34936,38843,116499,37203,-9.9,102,49356
198," 00:06.56"," --------",34827,38725,116487,37091,-9.9,103,49081
199," 00:06.59"," --------",34745,38655,116483,37024,-9.9,103,48960
200," 00:06.63"," --------",34703,38628,116496,36997,-9.9,104,48576
201," 00:06.66"," --------",34655,38580,116507,36960,-9.9,105,48154
202," 00:06.70"," --------",34583,38503,116489,36933,-9.9,104,47888
203," 00:06.73"," --------",34511,38452,116478,36912,-9.9,104,47914
204," 00:06.76"," --------",34468,38431,116494,36869,-9.9,106,47813
205," 00:06.79"," --------",34447,38415,116489,36826,-9.9,107,47642
206," 00:06.83"," --------",34423,38361,116471,36778,-9.9,106,47496
207," 00:06.86"," --------",34399,38329,116455,36757,-9.9,104,47253
208," 00:06.90"," --------",34367,38308,116450,36714,-9.9,101,47301
209," 00:06.93"," --------",34335,38292,116470,36682,-9.9,100,47205
210," 00:06.96"," --------",34297,38257,116479,36618,-9.9,99,47130
211," 00:07.00"," --------",34267,38229,116447,36659,-9.9,96,47094
212," 00:07.03"," --------",34223,38216,116456,36918,-9.9,93,47030
213," 00:07.06"," --------",34165,38143,116475,37084,-9.9,92,47564
214," 00:07.09"," --------",34159,38084,116472,37098,-9.9,92,48490
215," 00:07.13"," --------",34137,38057,116474,37066,-9.9,90,49002
216," 00:07.16"," --------",34100,38036,116472,37061,-9.9,88,49322
217," 00:07.20"," --------",34068,38028,116468,37029,-9.9,87,49200
218," 00:07.23"," --------",34073,38041,116474,36949,-9.9,86,48741
219," 00:07.26"," --------",34063,38036,116480,36933,-9.9,85,48560
220," 00:07.29"," --------",34036,38031,116472,36922,-9.9,84,48309
221," 00:07.33"," --------",33999,38031,116460,36925,-9.9,83,47989
222," 00:07.36"," --------",33983,38036,116467,36896,-9.9,84,47792
223," 00:07.40"," --------",33977,38031,116470,36874,-9.9,86,47776
224," 00:07.43"," --------",33967,38036,116481,36842,-9.9,86,47749
225," 00:07.46"," --------",33956,38047,116477,36778,-9.9,86,47568
226," 00:07.50"," --------",33983,38059,116477,36697,-9.9,88,47331
227," 00:07.53"," --------",34015,38088,116473,36646,-9.9,89,47123
228," 00:07.56"," --------",34040,38123,116475,36604,-9.9,89,46998
229," 00:07.59"," --------",34068,38127,116493,36570,-9.9,91,47034
230," 00:07.63"," --------",34095,38148,116498,36549,-9.9,92,47034
231," 00:07.66"," --------",34148,38191,116489,36554,-9.9,93,46869
232," 00:07.70"," --------",34175,38231,116483,36800,-9.9,94,46936
233," 00:07.73"," --------",34191,38223,116471,36976,-9.9,94,47274
234," 00:07.76"," --------",34228,38239,116460,37002,-9.9,93,47824
235," 00:07.79"," --------",34260,38249,116468,37008,-9.9,93,48693
236," 00:07.83"," --------",34284,38289,116478,36992,-9.9,94,49186
237," 00:07.86"," --------",34345,38356,116494,36949,-9.9,96,48992
238," 00:07.90"," --------",34393,38409,116496,36874,-9.9,97,48693
239," 00:07.93"," --------",34425,38452,116490,36848,-9.9,98,48538
240," 00:07.96"," --------",34471,38540,116489,36810,-9.9,99,48085
241," 00:08.00"," --------",34533,38623,116497,36819,-9.9,100,47654
242," 00:08.03"," --------",34613,38706,116496,36761,-9.9,102,47424
243," 00:08.06"," --------",34671,38783,116510,36726,-9.9,104,47430
244," 00:08.09"," --------",34751,38852,116512,36677,-9.9,105,47312
245," 00:08.13"," --------",34799,38911,116507,36640,-9.9,106,47237
246," 00:08.16"," --------",34841,38964,116494,36624,-9.9,106,47194
247," 00:08.19"," --------",34900,39055,116495,36592,-9.9,107,47066
248," 00:08.23"," --------",34975,39145,116488,36554,-9.9,108,46944
249," 00:08.26"," --------",35017,39183,116485,36533,-9.9,110,46922
250," 00:08.30"," --------",35065,39220,116480,36496,-9.9,111,46874
251," 00:08.33"," --------",35116,39249,116496,36514,-9.9,112,46957
252," 00:08.36"," --------",35161,39300,116506,36746,-9.9,113,46890
253," 00:08.40"," --------",35172,39316,116509,36885,-9.9,113,46965
254," 00:08.43"," --------",35193,39327,116516,36933,-9.9,115,47226
255," 00:08.46"," --------",35201,39353,116525,36938,-9.9,118,48256
256," 00:08.50"," --------",35224,39416,116526,36905,-9.9,120,48870
257," 00:08.53"," --------",35266,39471,116524,36812,-9.9,121,48579
258," 00:08.56"," --------",35311,39519,116520,36764,-9.9,122,48224
259," 00:08.59"," --------",35348,39593,116530,36736,-9.9,123,47765
260," 00:08.63"," --------",35375,39647,116534,36736,-9.9,125,47621
261," 00:08.66"," --------",35407,39695,116526,36720,-9.9,127,47450
262," 00:08.69"," --------",35455,39740,116517,36696,-9.9,129,47448
263," 00:08.73"," --------",35519,39796,116521,36650,-9.9,131,47376
264," 00:08.76"," --------",35561,39833,116529,36613,-9.9,134,47365
265," 00:08.80"," --------",35609,39855,116530,36581,-9.9,137,47210
266," 00:08.83"," --------",35620,39844,116530,36541,-9.9,139,47152
267," 00:08.86"," --------",35599,39796,116523,36506,-9.9,141,47066
268," 00:08.90"," --------",35599,39759,116521,36480,-9.9,141,47002
269," 00:08.93"," --------",35583,39711,116519,36426,-9.9,142,46938
270," 00:08.96"," --------",35556,39655,116522,36504,-9.9,141,46925
271," 00:09.00"," --------",35480,39531,116522,36777,-9.9,141,46947
272," 00:09.03"," --------",35397,39394,116519,36876,-9.9,141,47632
273," 00:09.06"," --------",35327,39301,116532,36854,-9.9,142,48550
274," 00:09.09"," --------",35284,39247,116539,36832,-9.9,142,48928
275," 00:09.13"," --------",35257,39199,116538,36789,-9.9,142,48773
276," 00:09.16"," --------",35241,39167,116534,36730,-9.9,143,48549
277," 00:09.19"," --------",35204,39116,116528,36672,-9.9,144,48226
278," 00:09.23"," --------",35156,39071,116526,36672,-9.9,144,47861
279," 00:09.26"," --------",35124,39044,116518,36677,-9.9,143,47584
280," 00:09.30"," --------",35092,39012,116518,36661,-9.9,142,47557
281," 00:09.33"," --------",35057,38967,116525,36629,-9.9,142,47477
282," 00:09.36"," --------",35023,38927,116527,36565,-9.9,142,47466
283," 00:09.40"," --------",35023,38905,116527,36522,-9.9,143,47344
284," 00:09.43"," --------",35007,38889,116519,36506,-9.9,143,47285
285," 00:09.46"," --------",34964,38844,116514,36477,-9.9,142,47168
286," 00:09.50"," --------",34911,38779,116535,36422,-9.9,143,47049
287," 00:09.53"," --------",34875,38725,116542,36428,-9.9,145,47024
288," 00:09.56"," --------",34821,38651,116529,36697,-9.9,144,46992
289," 00:09.59"," --------",34772,38559,116531,36837,-9.9,144,47152
290," 00:09.63"," --------",34745,38495,116532,36880,-9.9,144,47786
291," 00:09.66"," --------",34719,38436,116538,36874,-9.9,144,48485
292," 00:09.69"," --------",34649,38375,116537,36845,-9.9,144,49130
293," 00:09.73"," --------",34612,38324,116521,36816,-9.9,144,49109
294," 00:09.76"," --------",34607,38313,116532,36752,-9.9,145,48832
295," 00:09.80"," --------",34596,38313,116543,36704,-9.9,147,48442
296," 00:09.83"," --------",34551,38292,116532,36664,-9.9,147,48058
297," 00:09.86"," --------",34505,38276,116523,36672,-9.9,147,47674
298," 00:09.90"," --------",34495,38265,116523,36634,-9.9,147,47504
299," 00:09.93"," --------",34495,38260,116514,36613,-9.9,146,47397
300," 00:09.96"," --------",34473,38255,116512,36581,-9.9,146,47397
301," 00:10.00"," --------",34463,38245,116538,36508,-9.9,146,47305
302," 00:10.03"," --------",34443,38226,116532,36467,-9.9,146,47299
303," 00:10.06"," --------",34421,38223,116523,36419,-9.9,145,47100
304," 00:10.09"," --------",34404,38207,116522,36378,-9.9,145,47066
305," 00:10.13"," --------",34399,38196,116515,36368,-9.9,144,46997
306," 00:10.16"," --------",34377,38180,116514,36512,-9.9,142,46954
307," 00:10.19"," --------",34332,38127,116524,36752,-9.9,141,47021
308," 00:10.23"," --------",34319,38052,116535,36837,-9.9,142,47594
309," 00:10.26"," --------",34313,38015,116542,36826,-9.9,143,48330
310," 00:10.30"," --------",34271,37983,116536,36816,-9.9,142,48960
311," 00:10.33"," --------",34217,37940,116522,36810,-9.9,142,49186
312," 00:10.36"," --------",34207,37935,116520,36746,-9.9,141,48922
313," 00:10.40"," --------",34207,37940,116529,36704,-9.9,142,48645
314," 00:10.43"," --------",34196,37951,116532,36661,-9.9,143,48266
315," 00:10.46"," --------",34151,37945,116522,36653,-9.9,144,47869
316," 00:10.50"," --------",34123,37951,116515,36620,-9.9,142,47481
317," 00:10.53"," --------",34111,37951,116514,36556,-9.9,141,47417
318," 00:10.56"," --------",34098,37957,116502,36508,-9.9,139,47414
319," 00:10.59"," --------",34116,37972,116501,36474,-9.9,138,47242
320," 00:10.63"," --------",34127,37983,116522,36432,-9.9,139,47098
321," 00:10.66"," --------",34111,37977,116531,36400,-9.9,140,47098
322," 00:10.69"," --------",34095,37983,116519,36357,-9.9,139,47024
323," 00:10.73"," --------",34089,37999,116521,36336,-9.9,138,47002
324," 00:10.76"," --------",34100,38015,116521,36320,-9.9,137,46901
325," 00:10.80"," --------",34111,38031,116511,36410,-9.9,135,46933
326," 00:10.83"," --------",34103,38025,116509,36698,-9.9,134,46978
327," 00:10.86"," --------",34111,38004,116506,36816,-9.9,134,47402
328," 00:10.90"," --------",34137,37999,116510,36832,-9.9,132,48218
329," 00:10.93"," --------",34159,37999,116529,36794,-9.9,132,48880
330," 00:10.96"," --------",34145,38012,116529,36792,-9.9,133,49306
331," 00:11.00"," --------",34207,38079,116527,36720,-9.9,133,48924
332," 00:11.03"," --------",34267,38162,116523,36652,-9.9,134,48419
333," 00:11.06"," --------",34309,38235,116518,36624,-9.9,135,47907
334," 00:11.09"," --------",34356,38287,116510,36629,-9.9,136,47578
335," 00:11.13"," --------",34409,38335,116511,36602,-9.9,135,47413
336," 00:11.16"," --------",34447,38388,116510,36581,-9.9,133,47434
337," 00:11.19"," --------",34500,38465,116505,36512,-9.9,133,47365
338," 00:11.23"," --------",34569,38559,116518,36437,-9.9,132,47152
339," 00:11.26"," --------",34612,38607,116523,36426,-9.9,132,47098
340," 00:11.30"," --------",34655,38655,116513,36389,-9.9,133,47029
341," 00:11.33"," --------",34727,38740,116508,36370,-9.9,133,46965
342," 00:11.36"," --------",34793,38815,116527,36320,-9.9,134,46890
343," 00:11.40"," --------",34831,38868,116536,36293,-9.9,136,46901
344," 00:11.43"," --------",34879,38921,116531,36272,-9.9,136,46848
345," 00:11.46"," --------",34940,38983,116513,36365,-9.9,135,46722
346," 00:11.50"," --------",34978,39019,116508,36684,-9.9,133,46851
347," 00:11.53"," --------",35016,39032,116520,36764,-9.9,133,47628
348," 00:11.56"," --------",35029,39077,116516,36758,-9.9,133,49036
349," 00:11.59"," --------",35060,39135,116514,36725,-9.9,133,49242
350," 00:11.63"," --------",35103,39183,116518,36677,-9.9,134,49045
351," 00:11.66"," --------",35140,39220,116527,36618,-9.9,135,48693
352," 00:11.69"," --------",35175,39287,116521,36584,-9.9,136,48304
353," 00:11.73"," --------",35215,39369,116512,36565,-9.9,136,47776
354," 00:11.76"," --------",35263,39423,116504,36560,-9.9,134,47440
355," 00:11.80"," --------",35311,39455,116498,36544,-9.9,133,47344
356," 00:11.83"," --------",35359,39519,116503,36517,-9.9,133,47352
357," 00:11.86"," --------",35423,39593,116499,36448,-9.9,131,47290
358," 00:11.90"," --------",35471,39647,116503,36432,-9.9,129,47242
359," 00:11.93"," --------",35519,39684,116510,36394,-9.9,128,47109
360," 00:11.96"," --------",35572,39751,116499,36362,-9.9,127,47045
361," 00:12.00"," --------",35621,39826,116501,36304,-9.9,126,46966
362," 00:12.03"," --------",35685,39896,116486,36262,-9.9,124,46915
363," 00:12.06"," --------",35746,39947,116494,36291,-9.9,122,46780
364," 00:12.09"," --------",35753,39935,116490,36528,-9.9,121,46810
365," 00:12.13"," --------",35748,39892,116476,36656,-9.9,118,46896
366," 00:12.16"," --------",35732,39844,116468,36714,-9.9,114,47312
367," 00:12.19"," --------",35676,39791,116474,36709,-9.9,111,48426
368," 00:12.23"," --------",35657,39769,116490,36682,-9.9,110,49045
369," 00:12.26"," --------",35652,39737,116502,36650,-9.9,109,48933
370," 00:12.30"," --------",35641,39695,116499,36602,-9.9,109,48821
371," 00:12.33"," --------",35620,39649,116484,36549,-9.9,108,48333
372," 00:12.36"," --------",35583,39615,116475,36522,-9.9,107,47856
373," 00:12.40"," --------",35561,39577,116471,36528,-9.9,104,47632
374," 00:12.43"," --------",35540,39535,116479,36517,-9.9,102,47429
375," 00:12.46"," --------",35497,39492,116488,36498,-9.9,102,47466
376," 00:12.50"," --------",35480,39451,116492,36412,-9.9,101,47302
377," 00:12.53"," --------",35467,39416,116501,36364,-9.9,102,47225
378," 00:12.56"," --------",35426,39362,116493,36326,-9.9,102,47120
379," 00:12.59"," --------",35407,39321,116484,36293,-9.9,102,46965
380," 00:12.63"," --------",35401,39305,116488,36272,-9.9,102,46848
381," 00:12.66"," --------",35380,39279,116487,36240,-9.9,104,46832
382," 00:12.69"," --------",35343,39225,116497,36282,-9.9,105,46816
383," 00:12.73"," --------",35284,39161,116513,36560,-9.9,107,46832
384," 00:12.76"," --------",35257,39092,116511,36672,-9.9,107,46970
385," 00:12.80"," --------",35225,39012,116497,36725,-9.9,107,47562
386," 00:12.83"," --------",35177,38940,116484,36717,-9.9,107,48722
387," 00:12.86"," --------",35140,38900,116513,36698,-9.9,110,49290
388," 00:12.90"," --------",35124,38863,116512,36666,-9.9,112,49168
389," 00:12.93"," --------",35124,38831,116500,36613,-9.9,114,48778
390," 00:12.96"," --------",35089,38793,116502,36557,-9.9,115,48381
391," 00:13.00"," --------",35042,38763,116490,36528,-9.9,115,47708
392," 00:13.03"," --------",35003,38728,116483,36528,-9.9,113,47436
393," 00:13.06"," --------",34962,38712,116486,36489,-9.9,113,47344
394," 00:13.09"," --------",34943,38697,116481,36432,-9.9,113,47322
