"Sample","Time","Label","UPneumo","LPneumo","EDA1","Cardio1","Move1","DE","Aux01"
1317," 00:43.86"," --------",33700,37780,116385,40293,-9.9,12,47450
1318," 00:43.89"," --------",33711,37796,116373,40261,-9.9,12,47424
1319," 00:43.93"," --------",33721,37807,116361,40208,-9.9,11,47344
1320," 00:43.96"," --------",33719,37817,116374,40130,-9.9,11,47320
1321," 00:44.00"," --------",33717,37826,116367,40044,-9.9,10,47257
1322," 00:44.03"," --------",33723,37848,116360,40016,-9.9,7,47142
1323," 00:44.06"," --------",33701,37832,116362,40387,-9.9,6,47164
1324," 00:44.10"," --------",33700,37791,116368,40597,-9.9,5,47338
1325," 00:44.13"," --------",33700,37743,116372,40629,-9.9,4,47792
1326," 00:44.16"," --------",33673,37711,116379,40613,-9.9,3,48325
1327," 00:44.20"," --------",33625,37671,116378,40554,-9.9,3,48693
1328," 00:44.23"," --------",33620,37657,116370,40448,-9.9,2,48533
1329," 00:44.26"," --------",33631,37663,116375,40357,-9.9,2,48234
1330," 00:44.29"," --------",33625,37673,116379,40336,-9.9,2,48074
1331," 00:44.33"," --------",33615,37695,116375,40312,-9.9,2,47725
1332," 00:44.36"," --------",33636,37727,116375,40304,-9.9,2,47461
1333," 00:44.39"," --------",33647,37743,116380,40277,-9.9,2,47440
1334," 00:44.43"," --------",33647,37753,116378,40256,-9.9,3,47573
1335," 00:44.46"," --------",33692,37785,116378,40170,-9.9,4,47512
1336," 00:44.50"," --------",33739,37832,116379,40102,-9.9,4,47369
1337," 00:44.53"," --------",33749,37874,116374,40003,-9.9,5,47264
1338," 00:44.56"," --------",33771,37909,116379,39942,-9.9,6,47161
1339," 00:44.60"," --------",33801,37940,116369,39898,-9.9,7,47098
1340," 00:44.63"," --------",33807,37972,116373,40090,-9.9,7,47088
1341," 00:44.66"," --------",33817,37983,116382,40394,-9.9,7,47013
1342," 00:44.70"," --------",33855,37985,116380,40568,-9.9,7,47304
1343," 00:44.73"," --------",33897,38004,116373,40581,-9.9,7,48074
1344," 00:44.76"," --------",33892,38025,116381,40560,-9.9,8,48485
1345," 00:44.79"," --------",33903,38063,116393,40506,-9.9,8,48512
1346," 00:44.83"," --------",33948,38135,116388,40378,-9.9,9,48208
1347," 00:44.86"," --------",33993,38207,116367,40298,-9.9,9,47962
1348," 00:44.89"," --------",34020,38255,116363,40288,-9.9,8,47717
1349," 00:44.93"," --------",34047,38287,116374,40282,-9.9,7,47616
1350," 00:44.96"," --------",34100,38359,116387,40256,-9.9,8,47453
1351," 00:45.00"," --------",34162,38463,116376,40204,-9.9,8,47385
1352," 00:45.03"," --------",34223,38543,116373,40128,-9.9,8,47369
1353," 00:45.06"," --------",34283,38623,116376,40051,-9.9,8,47347
1354," 00:45.10"," --------",34324,38692,116378,40000,-9.9,8,47301
1355," 00:45.13"," --------",34367,38751,116368,39952,-9.9,8,47205
1356," 00:45.16"," --------",34409,38793,116362,39909,-9.9,6,47082
1357," 00:45.20"," --------",34455,38831,116369,39858,-9.9,6,47032
1358," 00:45.23"," --------",34505,38879,116373,39808,-9.9,6,46986
1359," 00:45.26"," --------",34527,38921,116378,39845,-9.9,6,46885
1360," 00:45.29"," --------",34527,38927,116381,40144,-9.9,5,46848
1361," 00:45.33"," --------",34532,38921,116379,40448,-9.9,4,47074
1362," 00:45.36"," --------",34564,38943,116373,40522,-9.9,5,47664
1363," 00:45.39"," --------",34585,38991,116367,40496,-9.9,5,48085
1364," 00:45.43"," --------",34633,39065,116372,40442,-9.9,5,48309
1365," 00:45.46"," --------",34711,39183,116372,40314,-9.9,4,48077
1366," 00:45.50"," --------",34779,39314,116369,40204,-9.9,3,47865
1367," 00:45.53"," --------",34834,39419,116369,40185,-9.9,3,47667
1368," 00:45.56"," --------",34904,39503,116373,40185,-9.9,3,47427
1369," 00:45.60"," --------",34959,39572,116373,40165,-9.9,2,47450
1370," 00:45.63"," --------",35007,39631,116372,40133,-9.9,3,47354
1371," 00:45.66"," --------",35039,39679,116353,40090,-9.9,2,47328
1372," 00:45.70"," --------",35097,39743,116356,40024,-9.9,1,47333
1373," 00:45.73"," --------",35151,39807,116382,39962,-9.9,2,47317
1374," 00:45.76"," --------",35193,39833,116386,39898,-9.9,2,47216
1375," 00:45.79"," --------",35231,39839,116386,39872,-9.9,3,47210
1376," 00:45.83"," --------",35279,39833,116367,39826,-9.9,2,47149
1377," 00:45.86"," --------",35289,39812,116358,39882,-9.9,1,47141
1378," 00:45.89"," --------",35263,39791,116362,40149,-9.9,1,47045
1379," 00:45.93"," --------",35225,39721,116358,40362,-9.9,1,47077
1380," 00:45.96"," --------",35169,39633,116353,40482,-9.9,1,47536
1381," 00:46.00"," --------",35119,39551,116367,40451,-9.9,1,48233
1382," 00:46.03"," --------",35106,39490,116359,40339,-9.9,1,48217
1383," 00:46.06"," --------",35080,39413,116359,40217,-9.9,1,48083
1384," 00:46.10"," --------",35049,39369,116362,40154,-9.9,1,47824
1385," 00:46.13"," --------",35028,39353,116368,40144,-9.9,1,47632
1386," 00:46.16"," --------",35007,39327,116368,40154,-9.9,2,47546
1387," 00:46.20"," --------",34993,39281,116357,40133,-9.9,2,47485
1388," 00:46.23"," --------",34975,39241,116366,40074,-9.9,1,47360
1389," 00:46.26"," --------",34953,39199,116371,40037,-9.9,1,47408
1390," 00:46.29"," --------",34927,39172,116363,40000,-9.9,1,47504
1391," 00:46.33"," --------",34903,39111,116362,39912,-9.9,1,47312
1392," 00:46.36"," --------",34857,39049,116352,39840,-9.9,1,47338
1393," 00:46.39"," --------",34831,39007,116347,39786,-9.9,1,47242
1394," 00:46.43"," --------",34804,38964,116353,39738,-9.9,1,47242
1395," 00:46.46"," --------",34743,38905,116355,40026,-9.9,1,47189
1396," 00:46.50"," --------",34671,38776,116358,40403,-9.9,1,47180
1397," 00:46.53"," --------",34623,38651,116356,40470,-9.9,1,47904
1398," 00:46.56"," --------",34555,38562,116347,40422,-9.9,1,48521
1399," 00:46.60"," --------",34527,38521,116344,40336,-9.9,1,48474
1400," 00:46.63"," --------",34511,38495,116344,40240,-9.9,1,48224
1401," 00:46.66"," --------",34479,38473,116347,40170,-9.9,1,48080
1402," 00:46.70"," --------",34431,38431,116343,40144,-9.9,1,47917
1403," 00:46.73"," --------",34393,38388,116333,40138,-9.9,1,47642
1404," 00:46.76"," --------",34377,38372,116337,40133,-9.9,1,47578
1405," 00:46.79"," --------",34340,38351,116342,40090,-9.9,1,47562
1406," 00:46.83"," --------",34319,38340,116348,40040,-9.9,1,47541
1407," 00:46.86"," --------",34313,38308,116350,39968,-9.9,1,47429
1408," 00:46.89"," --------",34287,38292,116353,39930,-9.9,2,47413
1409," 00:46.93"," --------",34265,38276,116351,39856,-9.9,2,47322
1410," 00:46.96"," --------",34239,38244,116335,39778,-9.9,1,47296
1411," 00:47.00"," --------",34191,38210,116347,39804,-9.9,1,47203
1412," 00:47.03"," --------",34127,38146,116357,40256,-9.9,1,47180
1413," 00:47.06"," --------",34104,38053,116362,40428,-9.9,2,47481
1414," 00:47.10"," --------",34079,37999,116359,40437,-9.9,3,48224
1415," 00:47.13"," --------",34052,37972,116343,40394,-9.9,3,48618
1416," 00:47.16"," --------",34025,37961,116338,40325,-9.9,2,48533
1417," 00:47.20"," --------",34007,37951,116346,40208,-9.9,2,48346
1418," 00:47.23"," --------",33993,37956,116347,40122,-9.9,3,48117
1419," 00:47.26"," --------",33977,37956,116347,40085,-9.9,4,47845
1420," 00:47.29"," --------",33951,37940,116348,40085,-9.9,4,47642
1421," 00:47.33"," --------",33919,37929,116341,40074,-9.9,4,47613
1422," 00:47.36"," --------",33924,37940,116343,40026,-9.9,3,47509
1423," 00:47.39"," --------",33919,37956,116346,39989,-9.9,3,47429
1424," 00:47.43"," --------",33913,37961,116349,39941,-9.9,3,47381
1425," 00:47.46"," --------",33903,37964,116355,39850,-9.9,4,47413
1426," 00:47.50"," --------",33890,37970,116363,39756,-9.9,5,47404
1427," 00:47.53"," --------",33883,37983,116352,39664,-9.9,5,47296
1428," 00:47.56"," --------",33877,37999,116345,39852,-9.9,4,47168
1429," 00:47.60"," --------",33839,37967,116346,40234,-9.9,3,47173
1430," 00:47.63"," --------",33833,37919,116354,40368,-9.9,4,47370
1431," 00:47.66"," --------",33839,37881,116359,40421,-9.9,5,47781
1432," 00:47.70"," --------",33823,37847,116365,40365,-9.9,6,48365
1433," 00:47.73"," --------",33780,37812,116378,40309,-9.9,8,48581
1434," 00:47.76"," --------",33775,37807,116376,40208,-9.9,10,48512
1435," 00:47.79"," --------",33775,37817,116386,40117,-9.9,13,48288
1436," 00:47.83"," --------",33764,37839,116405,40048,-9.9,17,47904
1437," 00:47.86"," --------",33727,37839,116409,40032,-9.9,21,47658
1438," 00:47.89"," --------",33727,37839,116396,40042,-9.9,25,47546
1439," 00:47.93"," --------",33711,37849,116391,40037,-9.9,28,47546
1440," 00:47.96"," --------",33727,37876,116398,39954,-9.9,30,47445
1441," 00:48.00"," --------",33730,37896,116406,39862,-9.9,33,47417
1442," 00:48.03"," --------",33733,37909,116423,39763,-9.9,38,47385
1443," 00:48.06"," --------",33727,37915,116428,39683,-9.9,44,47353
1444," 00:48.10"," --------",33732,37929,116428,39610,-9.9,49,47141
1445," 00:48.13"," --------",33737,37935,116430,39568,-9.9,54,47098
1446," 00:48.16"," --------",33743,37945,116443,39642,-9.9,60,47125
1447," 00:48.20"," --------",33727,37924,116448,40120,-9.9,65,47128
1448," 00:48.23"," --------",33748,37876,116436,40320,-9.9,69,47237
1449," 00:48.26"," --------",33759,37849,116425,40330,-9.9,72,47685
1450," 00:48.29"," --------",33748,37828,116422,40304,-9.9,75,48229
1451," 00:48.33"," --------",33753,37844,116434,40237,-9.9,77,48434
1452," 00:48.36"," --------",33796,37897,116450,40080,-9.9,79,48170
1453," 00:48.39"," --------",33807,37940,116445,40026,-9.9,83,48021
1454," 00:48.43"," --------",33828,37983,116446,39978,-9.9,86,47834
1455," 00:48.46"," --------",33863,38031,116461,39970,-9.9,91,47536
1456," 00:48.50"," --------",33915,38111,116465,39958,-9.9,94,47446
1457," 00:48.53"," --------",33957,38187,116448,39913,-9.9,96,47472
1458," 00:48.56"," --------",34024,38264,116462,39827,-9.9,98,47340
1459," 00:48.60"," --------",34073,38319,116483,39765,-9.9,102,47317
1460," 00:48.63"," --------",34089,38367,116486,39701,-9.9,106,47237
1461," 00:48.66"," --------",34105,38404,116476,39642,-9.9,108,47264
1462," 00:48.70"," --------",34156,38471,116459,39560,-9.9,109,47189
1463," 00:48.73"," --------",34212,38543,116457,39482,-9.9,110,47130
1464," 00:48.76"," --------",34223,38591,116457,39594,-9.9,112,47072
1465," 00:48.79"," --------",34223,38633,116447,39930,-9.9,114,47002
1466," 00:48.83"," --------",34249,38644,116456,40234,-9.9,115,47104
1467," 00:48.86"," --------",34287,38681,116480,40288,-9.9,117,47589
1468," 00:48.89"," --------",34287,38708,116477,40240,-9.9,120,48090
1469," 00:48.93"," --------",34297,38751,116471,40192,-9.9,121,48293
1470," 00:48.96"," --------",34356,38836,116468,40040,-9.9,122,48040
1471," 00:49.00"," --------",34411,38927,116473,39926,-9.9,122,47740
1472," 00:49.03"," --------",34453,38984,116474,39891,-9.9,124,47510
1473," 00:49.06"," --------",34511,39067,116480,39910,-9.9,125,47344
1474," 00:49.10"," --------",34559,39135,116473,39898,-9.9,124,47370
1475," 00:49.13"," --------",34596,39183,116472,39845,-9.9,124,47434
1476," 00:49.16"," --------",34655,39231,116471,39781,-9.9,123,47274
1477," 00:49.20"," --------",34727,39297,116467,39712,-9.9,124,47285
1478," 00:49.23"," --------",34788,39364,116457,39637,-9.9,124,47093
1479," 00:49.26"," --------",34809,39391,116459,39568,-9.9,124,47109
1480," 00:49.29"," --------",34841,39412,116460,39525,-9.9,125,47221
1481," 00:49.33"," --------",34895,39468,116443,39474,-9.9,124,47178
1482," 00:49.36"," --------",34937,39513,116450,39610,-9.9,122,47093
1483," 00:49.39"," --------",34953,39513,116470,39984,-9.9,121,47013
1484," 00:49.43"," --------",34959,39497,116478,40186,-9.9,122,46992
1485," 00:49.46"," --------",34945,39463,116478,40258,-9.9,123,47432
1486," 00:49.50"," --------",34917,39413,116453,40201,-9.9,121,48195
1487," 00:49.53"," --------",34927,39359,116461,40054,-9.9,120,48137
1488," 00:49.56"," --------",34920,39317,116476,39904,-9.9,120,47715
1489," 00:49.60"," --------",34873,39263,116467,39872,-9.9,120,47642
1490," 00:49.63"," --------",34857,39231,116450,39861,-9.9,118,47541
1491," 00:49.66"," --------",34852,39204,116441,39872,-9.9,116,47376
1492," 00:49.70"," --------",34825,39156,116457,39856,-9.9,116,47360
1493," 00:49.73"," --------",34799,39097,116447,39808,-9.9,115,47429
1494," 00:49.76"," --------",34788,39071,116445,39765,-9.9,114,47354
1495," 00:49.79"," --------",34777,39049,116458,39712,-9.9,114,47301
1496," 00:49.83"," --------",34729,38993,116466,39634,-9.9,115,47306
1497," 00:49.86"," --------",34697,38948,116467,39536,-9.9,116,47210
1498," 00:49.89"," --------",34671,38916,116458,39477,-9.9,116,47274
1499," 00:49.93"," --------",34649,38895,116450,39450,-9.9,114,47232
1500," 00:49.96"," --------",34599,38820,116448,39893,-9.9,112,47080
1501," 00:50.00"," --------",34530,38661,116456,40278,-9.9,112,47385
1502," 00:50.03"," --------",34495,38575,116465,40272,-9.9,112,47939
1503," 00:50.06"," --------",34443,38514,116452,40192,-9.9,111,48249
1504," 00:50.10"," --------",34415,38468,116449,40048,-9.9,109,48101
1505," 00:50.13"," --------",34404,38441,116448,39968,-9.9,109,47973
1506," 00:50.16"," --------",34372,38415,116446,39914,-9.9,110,47930
1507," 00:50.20"," --------",34343,38383,116443,39869,-9.9,109,47562
1508," 00:50.23"," --------",34313,38351,116449,39866,-9.9,109,47424
1509," 00:50.26"," --------",34287,38335,116442,39866,-9.9,109,47418
1510," 00:50.29"," --------",34276,38313,116433,39834,-9.9,107,47413
1511," 00:50.33"," --------",34268,38292,116426,39762,-9.9,104,47365
1512," 00:50.36"," --------",34244,38260,116417,39690,-9.9,101,47344
1513," 00:50.39"," --------",34223,38255,116431,39626,-9.9,99,47312
1514," 00:50.43"," --------",34217,38249,116435,39541,-9.9,98,47296
1515," 00:50.46"," --------",34185,38220,116430,39445,-9.9,97,47256
1516," 00:50.50"," --------",34133,38171,116425,39779,-9.9,95,47222
1517," 00:50.53"," --------",34095,38091,116423,40233,-9.9,92,47248
1518," 00:50.56"," --------",34088,37999,116434,40300,-9.9,91,47795
1519," 00:50.60"," --------",34052,37951,116431,40282,-9.9,90,48325
1520," 00:50.63"," --------",34041,37940,116425,40197,-9.9,88,48288
1521," 00:50.66"," --------",34031,37940,116422,40101,-9.9,87,48197
1522," 00:50.70"," --------",34001,37943,116415,39962,-9.9,85,47986
1523," 00:50.73"," --------",33967,37935,116420,39872,-9.9,83,47786
1524," 00:50.76"," --------",33951,37951,116424,39856,-9.9,82,47536
1525," 00:50.79"," --------",33951,37945,116422,39872,-9.9,81,47488
1526," 00:50.83"," --------",33940,37956,116418,39853,-9.9,80,47400
1527," 00:50.86"," --------",33929,37967,116406,39797,-9.9,80,47392
1528," 00:50.89"," --------",33935,37967,116400,39738,-9.9,78,47418
1529," 00:50.93"," --------",33924,37967,116410,39690,-9.9,76,47370
1530," 00:50.96"," --------",33919,37980,116430,39578,-9.9,76,47293
1531," 00:51.00"," --------",33909,37970,116424,39452,-9.9,76,47254
1532," 00:51.03"," --------",33890,37983,116395,39491,-9.9,74,47225
1533," 00:51.06"," --------",33880,37960,116380,40060,-9.9,70,47024
1534," 00:51.10"," --------",33871,37887,116379,40277,-9.9,67,47274
1535," 00:51.13"," --------",33871,37844,116384,40293,-9.9,64,47706
1536," 00:51.16"," --------",33855,37828,116378,40272,-9.9,61,48117
1537," 00:51.20"," --------",33831,37807,116388,40186,-9.9,59,48349
1538," 00:51.23"," --------",33844,37828,116412,40021,-9.9,59,48090
1539," 00:51.26"," --------",33849,37839,116413,39930,-9.9,58,47920
1540," 00:51.29"," --------",33844,37865,116413,39882,-9.9,58,47813
1541," 00:51.33"," --------",33863,37887,116400,39861,-9.9,56,47581
1542," 00:51.36"," --------",33897,37924,116386,39872,-9.9,55,47493
1543," 00:51.39"," --------",33929,37961,116382,39856,-9.9,54,47365
1544," 00:51.43"," --------",33956,37999,116385,39818,-9.9,52,47365
1545," 00:51.46"," --------",34012,38049,116388,39722,-9.9,49,47256
1546," 00:51.50"," --------",34063,38104,116393,39616,-9.9,47,47270
1547," 00:51.53"," --------",34095,38162,116394,39494,-9.9,47,47273
1548," 00:51.56"," --------",34143,38232,116402,39366,-9.9,49,47190
1549," 00:51.60"," --------",34159,38287,116402,39344,-9.9,50,47104
1550," 00:51.63"," --------",34175,38319,116404,39669,-9.9,52,47066
1551," 00:51.66"," --------",34169,38329,116410,40080,-9.9,54,46992
1552," 00:51.70"," --------",34199,38327,116395,40272,-9.9,54,47338
1553," 00:51.73"," --------",34212,38367,116394,40266,-9.9,53,48064
1554," 00:51.76"," --------",34223,38409,116412,40224,-9.9,53,48320
1555," 00:51.79"," --------",34255,38463,116421,40144,-9.9,53,48373
1556," 00:51.83"," --------",34319,38556,116408,39981,-9.9,54,48082
1557," 00:51.86"," --------",34351,38655,116405,39861,-9.9,55,47861
1558," 00:51.89"," --------",34372,38692,116425,39829,-9.9,58,47706
1559," 00:51.93"," --------",34399,38745,116429,39840,-9.9,61,47584
1560," 00:51.96"," --------",34452,38831,116417,39832,-9.9,63,47437
1561," 00:52.00"," --------",34523,38943,116412,39782,-9.9,64,47286
1562," 00:52.03"," --------",34587,39035,116423,39712,-9.9,66,47334
1563," 00:52.06"," --------",34645,39119,116417,39625,-9.9,67,47289
1564," 00:52.10"," --------",34692,39183,116419,39514,-9.9,68,47248
1565," 00:52.13"," --------",34735,39220,116420,39445,-9.9,69,47162
1566," 00:52.16"," --------",34772,39257,116420,39365,-9.9,70,47066
1567," 00:52.20"," --------",34799,39289,116410,39541,-9.9,71,47101
1568," 00:52.23"," --------",34820,39295,116417,40090,-9.9,73,47088
1569," 00:52.26"," --------",34825,39295,116426,40234,-9.9,73,47114
1570," 00:52.29"," --------",34815,39300,116426,40277,-9.9,74,47504
1571," 00:52.33"," --------",34836,39353,116426,40237,-9.9,75,48173
1572," 00:52.36"," --------",34895,39423,116437,40101,-9.9,77,48277
1573," 00:52.39"," --------",34943,39471,116427,39973,-9.9,77,48149
1574," 00:52.43"," --------",34969,39519,116420,39904,-9.9,77,47952
1575," 00:52.46"," --------",35004,39569,116419,39824,-9.9,77,47613
1576," 00:52.50"," --------",35045,39602,116421,39836,-9.9,77,47513
1577," 00:52.53"," --------",35093,39631,116415,39814,-9.9,77,47433
1578," 00:52.56"," --------",35138,39647,116409,39766,-9.9,76,47344
1579," 00:52.60"," --------",35151,39641,116412,39696,-9.9,76,47290
1580," 00:52.63"," --------",35129,39599,116420,39648,-9.9,76,47306
1581," 00:52.66"," --------",35113,39561,116419,39589,-9.9,76,47333
1582," 00:52.70"," --------",35095,39503,116416,39477,-9.9,76,47256
1583," 00:52.73"," --------",35081,39455,116416,39408,-9.9,76,47200
1584," 00:52.76"," --------",35044,39407,116410,39637,-9.9,75,47136
1585," 00:52.79"," --------",35007,39327,116400,40053,-9.9,73,47082
1586," 00:52.83"," --------",34937,39199,116382,40312,-9.9,70,47376
1587," 00:52.86"," --------",34879,39119,116380,40341,-9.9,67,47994
1588," 00:52.89"," --------",34852,39081,116388,40293,-9.9,64,48346
1589," 00:52.93"," --------",34847,39055,116409,40202,-9.9,63,48405
1590," 00:52.96"," --------",34820,38999,116436,40048,-9.9,64,48237
1591," 00:53.00"," --------",34767,38952,116420,39904,-9.9,64,47952
1592," 00:53.03"," --------",34715,38888,116411,39894,-9.9,64,47705
1593," 00:53.06"," --------",34683,38831,116403,39884,-9.9,64,47491
1594," 00:53.10"," --------",34665,38799,116410,39856,-9.9,64,47397
1595," 00:53.13"," --------",34655,38772,116417,39818,-9.9,63,47445
1596," 00:53.16"," --------",34633,38745,116413,39770,-9.9,63,47392
1597," 00:53.20"," --------",34593,38703,116425,39688,-9.9,64,47445
1598," 00:53.23"," --------",34569,38660,116412,39573,-9.9,63,47440
1599," 00:53.26"," --------",34548,38633,116406,39493,-9.9,63,47306
1600," 00:53.29"," --------",34516,38617,116414,39472,-9.9,64,47290
1601," 00:53.33"," --------",34441,38548,116408,39973,-9.9,66,47173
1602," 00:53.36"," --------",34409,38441,116401,40341,-9.9,67,47285
1603," 00:53.39"," --------",34399,38383,116402,40384,-9.9,68,47616
1604," 00:53.43"," --------",34372,38345,116397,40368,-9.9,67,48128
1605," 00:53.46"," --------",34329,38313,116388,40293,-9.9,64,48504
1606," 00:53.50"," --------",34299,38290,116382,40112,-9.9,61,48361
1607," 00:53.53"," --------",34248,38274,116381,39993,-9.9,59,48115
1608," 00:53.56"," --------",34219,38264,116396,39948,-9.9,59,47731
1609," 00:53.60"," --------",34201,38255,116396,39952,-9.9,58,47530
1610," 00:53.63"," --------",34191,38255,116381,39946,-9.9,56,47456
1611," 00:53.66"," --------",34175,38244,116375,39920,-9.9,53,47509
1612," 00:53.70"," --------",34175,38231,116384,39858,-9.9,50,47496
1613," 00:53.73"," --------",34148,38207,116386,39765,-9.9,49,47482
1614," 00:53.76"," --------",34137,38201,116380,39685,-9.9,47,47381
1615," 00:53.79"," --------",34127,38180,116369,39626,-9.9,44,47338
1616," 00:53.83"," --------",34095,38159,116366,39546,-9.9,41,47272
1617," 00:53.86"," --------",34047,38127,116382,39957,-9.9,40,47200
1618," 00:53.89"," --------",34020,38057,116384,40293,-9.9,39,47264
1619," 00:53.93"," --------",34015,37999,116378,40394,-9.9,37,47381
1620," 00:53.96"," --------",34004,37929,116375,40405,-9.9,37,48088
1621," 00:54.00"," --------",33963,37883,116388,40329,-9.9,37,48624
1622," 00:54.03"," --------",33941,37871,116384,40150,-9.9,37,48416
1623," 00:54.06"," --------",33915,37883,116389,40025,-9.9,37,47990
1624," 00:54.10"," --------",33881,37871,116393,39989,-9.9,36,47781
1625," 00:54.13"," --------",33871,37860,116386,40000,-9.9,37,47648
1626," 00:54.16"," --------",33855,37871,116379,40000,-9.9,37,47530
1627," 00:54.20"," --------",33860,37887,116372,39965,-9.9,36,47421
1628," 00:54.23"," --------",33881,37919,116368,39877,-9.9,35,47253
1629," 00:54.26"," --------",33865,37919,116371,39824,-9.9,34,47269
1630," 00:54.29"," --------",33833,37903,116372,39770,-9.9,35,47440
1631," 00:54.33"," --------",33823,37908,116377,39661,-9.9,35,47384
1632," 00:54.36"," --------",33823,37929,116387,39546,-9.9,36,47226
1633," 00:54.39"," --------",33801,37935,116386,39696,-9.9,36,47301
1634," 00:54.43"," --------",33775,37913,116383,40106,-9.9,36,47285
1635," 00:54.46"," --------",33764,37857,116380,40381,-9.9,37,47341
1636," 00:54.50"," --------",33739,37778,116381,40416,-9.9,36,48252
1637," 00:54.53"," --------",33717,37755,116367,40326,-9.9,35,48598
1638," 00:54.56"," --------",33711,37771,116367,40150,-9.9,33,48377
1639," 00:54.60"," --------",33689,37791,116371,40048,-9.9,32,48053
1640," 00:54.63"," --------",33668,37791,116364,39994,-9.9,31,47760
1641," 00:54.66"," --------",33647,37780,116354,40010,-9.9,29,47653
1642," 00:54.70"," --------",33663,37793,116342,39994,-9.9,27,47440
1643," 00:54.73"," --------",33673,37817,116351,39994,-9.9,26,47408
1644," 00:54.76"," --------",33689,37833,116363,39946,-9.9,25,47370
1645," 00:54.79"," --------",33700,37855,116371,39893,-9.9,25,47381
1646," 00:54.83"," --------",33700,37865,116371,39797,-9.9,25,47440
1647," 00:54.86"," --------",33705,37876,116384,39701,-9.9,25,47424
1648," 00:54.89"," --------",33732,37908,116383,39610,-9.9,24,47258
1649," 00:54.93"," --------",33743,37935,116369,39578,-9.9,23,47120
1650," 00:54.96"," --------",33740,37924,116353,40058,-9.9,22,47168
1651," 00:55.00"," --------",33775,37890,116348,40422,-9.9,19,47331
1652," 00:55.03"," --------",33791,37896,116359,40428,-9.9,19,48185
1653," 00:55.06"," --------",33803,37944,116366,40329,-9.9,19,48585
1654," 00:55.10"," --------",33839,38009,116360,40170,-9.9,18,48357
1655," 00:55.13"," --------",33871,38063,116355,40085,-9.9,17,48101
1656," 00:55.16"," --------",33887,38095,116362,40058,-9.9,18,47978
1657," 00:55.20"," --------",33929,38148,116368,40037,-9.9,20,47661
1658," 00:55.23"," --------",33988,38223,116352,40037,-9.9,20,47354
1659," 00:55.26"," --------",34020,38271,116344,40032,-9.9,19,47338
1660," 00:55.29"," --------",34057,38313,116336,40000,-9.9,16,47408
1661," 00:55.33"," --------",34127,38385,116336,39936,-9.9,14,47338
1662," 00:55.36"," --------",34164,38447,116341,39861,-9.9,11,47402
1663," 00:55.39"," --------",34196,38495,116344,39776,-9.9,8,47317
1664," 00:55.43"," --------",34212,38537,116346,39728,-9.9,7,47312
1665," 00:55.46"," --------",34252,38612,116337,39682,-9.9,6,47181
1666," 00:55.50"," --------",34293,38661,116337,40160,-9.9,5,47100
1667," 00:55.53"," --------",34322,38664,116340,40441,-9.9,4,47350
1668," 00:55.56"," --------",34347,38719,116351,40451,-9.9,3,48224
1669," 00:55.60"," --------",34383,38783,116352,40368,-9.9,2,48496
1670," 00:55.63"," --------",34431,38841,116353,40240,-9.9,2,48394
1671," 00:55.66"," --------",34457,38889,116348,40144,-9.9,1,48181
1672," 00:55.70"," --------",34500,38953,116333,40090,-9.9,1,47901
1673," 00:55.73"," --------",34548,39012,116335,40058,-9.9,1,47562
1674," 00:55.76"," --------",34580,39065,116338,40074,-9.9,1,47461
1675," 00:55.79"," --------",34617,39108,116335,40090,-9.9,1,47413
1676," 00:55.83"," --------",34695,39188,116336,40045,-9.9,1,47317
1677," 00:55.86"," --------",34767,39263,116334,40000,-9.9,1,47317
1678," 00:55.89"," --------",34788,39300,116338,39957,-9.9,1,47349
1679," 00:55.93"," --------",34820,39332,116345,39909,-9.9,1,47381
1680," 00:55.96"," --------",34865,39383,116353,39829,-9.9,2,47346
1681," 00:56.00"," --------",34911,39451,116342,39820,-9.9,3,47187
1682," 00:56.03"," --------",34927,39461,116348,40288,-9.9,3,47104
1683," 00:56.06"," --------",34904,39445,116358,40515,-9.9,4,47433
1684," 00:56.10"," --------",34895,39449,116371,40512,-9.9,5,48144
1685," 00:56.13"," --------",34900,39465,116361,40464,-9.9,6,48437
1686," 00:56.16"," --------",34916,39465,116356,40384,-9.9,6,48538
1687," 00:56.20"," --------",34935,39455,116351,40258,-9.9,7,48288
1688," 00:56.23"," --------",34937,39444,116350,40181,-9.9,8,47834
1689," 00:56.26"," --------",34927,39417,116354,40181,-9.9,9,47722
1690," 00:56.29"," --------",34921,39385,116354,40176,-9.9,11,47578
1691," 00:56.33"," --------",34900,39340,116347,40178,-9.9,11,47509
1692," 00:56.36"," --------",34895,39305,116339,40154,-9.9,12,47504
1693," 00:56.39"," --------",34895,39284,116345,40117,-9.9,12,47450
1694," 00:56.43"," --------",34884,39257,116358,40074,-9.9,13,47402
1695," 00:56.46"," --------",34865,39201,116364,39994,-9.9,14,47373
1696," 00:56.50"," --------",34831,39131,116356,39894,-9.9,15,47286
1697," 00:56.53"," --------",34776,39048,116359,40099,-9.9,15,47225
1698," 00:56.56"," --------",34712,38917,116364,40531,-9.9,16,47366
1699," 00:56.60"," --------",34681,38815,116358,40629,-9.9,15,47701
1700," 00:56.63"," --------",34644,38767,116352,40629,-9.9,14,48357
1701," 00:56.66"," --------",34607,38729,116349,40608,-9.9,14,48725
1702," 00:56.70"," --------",34575,38673,116357,40520,-9.9,14,48738
1703," 00:56.73"," --------",34564,38628,116360,40400,-9.9,15,48394
