"score","ways","pmf","cdf","cdfContCor","odds","oddsLL001","oddsLL005","oddsLL01","oddsLL02","oddsLL03","oddsLL04","oddsLL05","oddsLL06","oddsLL07","oddsLL08","oddsLL09","oddsLL10","oddsLL11","oddsLL12","oddsLL13","oddsLL14","oddsLL15","oddsLL16","oddsLL17","oddsLL18","oddsLL19","oddsLL20","oddsLL21","oddsLL22","oddsLL23","oddsLL24","oddsLL25"
-6,11,0.0231426686367122,0.0445270713894488,0.034345661437365,28.1157589678005,1.41344178746169,1.90331346788918,2.2110067290477,2.6176045548959,2.9226714444627,3.18103562747444,3.41208717323927,3.62521474746992,3.82577025974756,4.0171350079192,4.20160436016605,4.38082238199159,4.5560172535954,4.72813849351938,4.89794167347034,5.06604319710032,5.23295710485519,5.39912061558575,5.56491235208897,5.730665667091,5.89667860079317,6.06322146950567,6.23054275520917,6.39887375553287,6.56843231601467,6.7394258744402,6.91205398422873
-5,12,0.0386894973951674,0.0811089784333247,0.0657908059088184,14.1996922090593,1.17711894523688,1.56296294972881,1.80029505766883,2.10860333182413,2.3362856375339,2.52685496936739,2.69562711138772,2.84999211184902,2.99414927319956,3.1307430952853,3.26156236717333,3.3878830618704,3.51065380883507,3.63060387012408,3.74830972063072,3.86423804968977,3.97877461675503,4.09224424817345,4.20492508230921,4.31705896387294,4.42885919096359,4.54051639989429,4.65220311350758,4.76407731327504,4.87628528729456,4.9889639339419,5.10224265155808
-4,13,0.0585488497486254,0.134897783721253,0.115238065919295,7.67768815818489,0.88003185952452,1.15776441140954,1.32606224990295,1.5420608792925,1.69979872152327,1.83073832144355,1.9459146723136,2.05063875402265,2.14792184743063,2.23965628501172,2.32711925119697,2.41121957893569,2.49263109900089,2.57187019761143,2.64934359797301,2.72537919449546,2.80024672615958,2.87417209019922,2.94734752867327,3.01993905289236,3.09209196943073,3.16393507084354,3.23558386796362,3.30714312192096,3.37870885640319,3.45036997877103,3.52220960323116
-3,14,0.0805134495610014,0.206669656396688,0.185593450984203,4.38812115781561,0.647490028421757,0.84327059482013,0.959563615168103,1.10642797211927,1.21209089448324,1.29884420101067,1.37446786749446,1.44269321349029,1.50562968544087,1.56459930351236,1.62049192811867,1.6739389824199,1.72540717404567,1.77525293083197,1.82375589605355,1.87114051838998,1.91759051100972,1.9632588512691,2.00827488866293,2.05274951864496,2.09677902780139,2.1404480048293,2.18383158111344,2.22699718145308,2.27000591109787,2.31291366890002,2.35577205159894
-2,15,0.100894095975394,0.294491032800863,0.276498150096302,2.61666072504178,0.451251648803304,0.586005104554424,0.664746710063812,0.762846395500463,0.832533314090843,0.88921235168337,0.938237794482294,0.982170073759318,1.02245318609811,1.05999012115116,1.095387399052,1.12907446381218,1.16136800976848,1.19250930008118,1.22268710502444,1.25205247267004,1.28072861167897,1.30881771976534,1.33640583291284,1.36356635158952,1.39036265860512,1.41685009855975,1.44307749930005,1.46908835879024,1.49492178357298,1.52061324012407,1.54619516344947
-1,16,0.115436248907321,0.394141474841038,0.383748090714655,1.60587615729292,0.288908616875509,0.379619325341811,0.432237673455044,0.497312486408791,0.543196038678859,0.580298725479778,0.612233577229655,0.640726336226182,0.666749252714597,0.690909710566256,0.713615267713967,0.735154188042976,0.755738807179818,0.775530678683263,0.794656023528013,0.813215674257672,0.831291725656109,0.848952128066315,0.866253947903712,0.883245737502519,0.899969293575353,0.916460986056365,0.932752778777752,0.94887302502999,0.964847095983219,0.980697883201502,0.99644620506815
0,17,0.120720623529026,0.5,0.5,1,0.174729062186342,0.234091653378669,0.268579039246084,0.311194216746016,0.341187849844789,0.365397424705396,0.386198672913148,0.404727032587963,0.421622415932155,0.437284668619419,0.451982110463659,0.46590451753675,0.479191660851784,0.491949858725025,0.504262148258865,0.516194833291353,0.527801864219462,0.539127863227125,0.550210271840386,0.561080911882459,0.571767143710182,0.582292741424854,0.592678565037982,0.602943084288975,0.61310279230121,0.623172536234676,0.633165784576041
1,16,0.115436248907321,0.605858525158962,0.616251909285345,1.60587615729292,0.288908616875509,0.379619325341811,0.432237673455044,0.497312486408791,0.543196038678859,0.580298725479778,0.612233577229656,0.640726336226183,0.666749252714598,0.690909710566256,0.713615267713968,0.735154188042976,0.755738807179819,0.775530678683263,0.794656023528014,0.813215674257672,0.831291725656109,0.848952128066315,0.866253947903712,0.88324573750252,0.899969293575353,0.916460986056365,0.932752778777753,0.94887302502999,0.96484709598322,0.980697883201502,0.996446205068151
2,15,0.100894095975394,0.705508967199137,0.723501849903698,2.61666072504178,0.451251648803304,0.586005104554424,0.664746710063811,0.762846395500463,0.832533314090842,0.88921235168337,0.938237794482293,0.982170073759317,1.02245318609811,1.05999012115116,1.095387399052,1.12907446381218,1.16136800976848,1.19250930008118,1.22268710502444,1.25205247267004,1.28072861167897,1.30881771976534,1.33640583291284,1.36356635158952,1.39036265860512,1.41685009855974,1.44307749930005,1.46908835879024,1.49492178357298,1.52061324012407,1.54619516344946
3,14,0.0805134495610014,0.793330343603312,0.814406549015797,4.38812115781561,0.647490028421757,0.84327059482013,0.959563615168103,1.10642797211927,1.21209089448324,1.29884420101067,1.37446786749446,1.44269321349029,1.50562968544087,1.56459930351236,1.62049192811867,1.6739389824199,1.72540717404567,1.77525293083197,1.82375589605355,1.87114051838998,1.91759051100972,1.9632588512691,2.00827488866293,2.05274951864496,2.09677902780139,2.1404480048293,2.18383158111344,2.22699718145308,2.27000591109787,2.31291366890002,2.35577205159894
4,13,0.0585488497486254,0.865102216278747,0.884761934080705,7.67768815818489,0.88003185952452,1.15776441140954,1.32606224990295,1.5420608792925,1.69979872152327,1.83073832144355,1.9459146723136,2.05063875402265,2.14792184743063,2.23965628501172,2.32711925119697,2.41121957893568,2.49263109900089,2.57187019761143,2.64934359797301,2.72537919449546,2.80024672615958,2.87417209019922,2.94734752867327,3.01993905289236,3.09209196943073,3.16393507084354,3.23558386796362,3.30714312192096,3.37870885640318,3.45036997877102,3.52220960323115
5,12,0.0386894973951674,0.918891021566675,0.934209194091182,14.1996922090593,1.17711894523688,1.56296294972881,1.80029505766883,2.10860333182413,2.3362856375339,2.52685496936739,2.69562711138772,2.84999211184902,2.99414927319956,3.1307430952853,3.26156236717333,3.3878830618704,3.51065380883507,3.63060387012408,3.74830972063072,3.86423804968977,3.97877461675503,4.09224424817345,4.20492508230921,4.31705896387294,4.42885919096359,4.54051639989429,4.65220311350758,4.76407731327504,4.87628528729456,4.9889639339419,5.10224265155808
6,11,0.0231426686367122,0.955472928610551,0.965654338562635,28.1157589678005,1.41344178746169,1.90331346788918,2.21100672904771,2.6176045548959,2.92267144446271,3.18103562747445,3.41208717323928,3.62521474746993,3.82577025974756,4.01713500791921,4.20160436016606,4.38082238199159,4.55601725359541,4.72813849351938,4.89794167347034,5.06604319710033,5.2329571048552,5.39912061558575,5.56491235208898,5.73066566709101,5.89667860079318,6.06322146950568,6.23054275520917,6.39887375553288,6.56843231601468,6.73942587444021,6.91205398422874
7,10,0.0124664547620247,0.977861115392179,0.983703812340356,60.3640454372285,1.43436571580465,1.97643287150072,2.32809744992891,2.80543483935062,3.17268736506019,3.48963468784298,3.77756285693491,4.04683521990506,4.30339224880713,4.55101097473696,4.79227499488286,5.02905204943124,5.26275319406327,5.49448414207628,5.72513886848047,5.95546026258491,6.18608098114176,6.41755188885123,6.65036243579414,6.88495563750706,7.1217393486179,7.36109493528572,7.60338408828191,7.8489542866106,8.09814326981652,8.35128277564987,8.60870173057492
8,9,0.00600672929303952,0.990110977432296,0.993026198565951,142.393816049534,1.64225423660989,2.26288541397287,2.66551818567528,3.21203804559144,3.63251798986693,3.99540179131795,4.325060573817,4.63335968750686,4.92710058148111,5.21060770748215,5.48683911406166,5.75793324067075,6.02550565309224,6.29082232019795,6.55490678447204,6.81860960522561,7.08265513275519,7.347674070847,7.61422680759446,7.88282056659739,8.15392231453191,8.42796869052254,8.70537380667132,8.98653550354316,9.27184047066367,9.56166852589919,9.85639626837886
9,8,0.00256577034055625,0.99606839364278,0.997335551759773,374.312225961953,1.75845527020769,2.42300046690149,2.85412233803148,3.4393123205074,3.8895441771499,4.27810455891624,4.63108901804138,4.96120246161356,5.27572758906935,5.57929483751628,5.87507155823848,6.16534750031319,6.45185254216105,6.73594222885236,7.01871252569833,7.30107417506146,7.58380278011451,7.8675736713709,8.15298688832165,8.4405855442025,8.730869646865,9.02430673072164,9.32134020921725,9.62239607293384,9.92788837239969,10.2382238002656,10.5538056026969
10,7,0.000960073126127304,0.998625396104614,0.999103260748975,1114.15136519,1.81069041625881,2.49497601579082,2.93890441904355,3.54147754723842,4.00508360064727,4.40518621987346,4.76865612897766,5.10857563599119,5.43244377389925,5.74502852755521,6.04959133483145,6.34848996210395,6.64350567406033,6.93603428241621,7.22720430827714,7.51795354772777,7.80908064333557,8.10128098639603,8.39517244065252,8.69131425259117,8.99022128286278,9.29237495405138,9.59823185125667,9.90823061916718,10.2227976077369,10.5423515904754,10.8673077920287
11,6,0.000309617078615581,0.999584278225043,0.999738861262027,3828.38206625731,1.83019138515265,2.5218466775218,2.97055614876119,3.57961893400824,4.04821798188226,4.45262966944052,4.82001411596516,5.16359452473923,5.49095069264201,5.80690195528427,6.11474487592367,6.41686261386274,6.71505561784563,7.01073473235147,7.30504063255412,7.59892121451561,7.89318372211024,8.18853103593369,8.4855876740649,8.78491890602307,9.08704513746078,9.39245297583892,9.70160392363664,10.0149413497053,10.3328961957486,10.6558917454283,10.9843476953214
12,5,8.40946747140158e-05,0.99989377552201,0.999935805965771,15576.7715484615,1.83631428736361,2.5302835113539,2.98049413937712,3.59159454315121,4.06176128835435,4.46752593453539,4.83613946511001,5.18086932156566,5.50932065897939,5.82632893604117,6.13520174465551,6.4383302169804,6.73752082515823,7.03418913364598,7.32947963374439,7.62434339270019,7.91959035502069,8.21592575278742,8.51397619340352,8.8143088374964,9.11744583173493,9.42387541152438,9.7340606232997,10.048446319202,10.3674648826497,10.6915410133994,11.0210958121223
13,4,1.8584458500335e-05,0.99997786167524,0.999987153044891,77838.4562371005,1.83791698020756,2.53249188456361,2.98309544606056,3.59472920420149,4.06530630011811,4.47142508834294,4.84036033632274,5.18539106506254,5.51412906724366,5.83141402183315,6.14055640752558,6.44394944340407,6.7434011782583,7.04032841201736,7.33587663486762,7.63099774412541,7.92650239119899,8.22309642368021,8.52140699586072,8.82200176337266,9.12540332860252,9.4321003530762,9.74255628736489,10.0572163718664,10.3765133673736,10.7008723443109,11.0307147708769
14,3,3.15935794505695e-06,0.999996445733541,0.999998025385505,506426.964793812,1.83825667564976,2.53295995573324,2.98364680063076,3.59539360479182,4.06605767574399,4.47225152541219,4.84125496233827,5.18634946183988,5.51514822345803,5.83249182065984,6.14169134400351,6.44514045490204,6.74464753632012,7.04162965004876,7.33723249799107,7.6324081533991,7.9279674175108,8.22461626837723,8.52298197620468,8.823632301543,9.12708994336934,9.43384365352711,9.74435696824539,10.0590752102142,10.3784312202118,10.702850147227,11.0327535373567
15,2,3.71689170006701e-07,0.999999605080404,0.999999790924546,4782961.24076458,1.83831184931094,2.53303598030381,2.98373635217154,3.59550151737616,4.06617971489744,4.47238575611764,4.8414002683581,5.18650512556832,5.51531375579279,5.83266687778422,6.14187568148029,6.44533390013762,6.74484997099795,7.04184099838416,7.33745271858659,7.63263723343292,7.92820536849658,8.224863123018,8.52323778603036,8.8238971351244,9.12736388496561,9.43412680206682,9.74464943656979,10.0593771245305,10.3787427197185,10.7031713838832,11.0330846757737
16,1,2.32305731254189e-08,0.999999976769428,0.999999976769423,43046713.0000027,1.83831765720426,2.53304398308242,2.98374577887595,3.59551287686842,4.06619256143271,4.47239988600499,4.84141556409602,5.18652151161754,5.51533118066764,5.8326853052926,6.14189508589132,6.44535426328314,6.74487128042329,7.04186324611177,7.33747590025875,7.63266134769994,7.92823041657044,8.2248891083412,8.52326471402727,8.82392501301316,9.12739272161578,9.43415660789222,9.74468022344874,10.0594089057482,10.3787755099279,10.7032051990803,11.0331195332864
